classes,conf,x1,y1,x2,y2,fps
car,0.6785202,947.0,302.0,1033.0,353.0,836
car,0.6737673,598.0,335.0,722.0,420.0,836
truck,0.63529444,758.0,244.0,880.0,365.0,836
car,0.41104174,549.0,344.0,725.0,474.0,836
car,0.7804847,543.0,402.0,686.0,478.0,837
car,0.7227609,592.0,339.0,718.0,423.0,837
truck,0.7209599,748.0,245.0,878.0,366.0,837
car,0.45897007,942.0,302.0,1027.0,352.0,837
bus,0.452981,978.0,171.0,1076.0,273.0,837
car,0.78456545,525.0,409.0,658.0,490.0,838
car,0.7458401,577.0,337.0,706.0,426.0,838
car,0.64344025,932.0,306.0,1019.0,353.0,838
truck,0.64148355,744.0,247.0,869.0,373.0,838
bus,0.48553896,975.0,171.0,1072.0,270.0,838
truck,0.74571633,738.0,245.0,869.0,375.0,839
car,0.7439575,569.0,339.0,700.0,422.0,839
car,0.743536,511.0,409.0,660.0,490.0,839
car,0.49434948,928.0,309.0,1015.0,349.0,839
bus,0.40852547,972.0,177.0,1069.0,273.0,839
car,0.78624773,500.0,416.0,648.0,493.0,840
truck,0.66376686,732.0,246.0,862.0,377.0,840
car,0.59895897,557.0,344.0,688.0,430.0,840
car,0.42389488,1548.0,221.0,1599.0,255.0,840
car,0.8179774,487.0,418.0,638.0,501.0,841
truck,0.75618553,725.0,246.0,857.0,380.0,841
car,0.6868224,543.0,349.0,678.0,432.0,841
car,0.42876148,1549.0,223.0,1598.0,251.0,841
car,0.41359127,499.0,354.0,684.0,491.0,841
car,0.7711625,475.0,421.0,622.0,501.0,842
truck,0.72698593,717.0,244.0,851.0,380.0,842
car,0.72049,530.0,350.0,671.0,436.0,842
bus,0.42827797,715.0,239.0,847.0,380.0,842
car,0.40106964,1549.0,223.0,1598.0,252.0,842
car,0.76268506,460.0,425.0,614.0,510.0,843
truck,0.7289784,705.0,248.0,843.0,383.0,843
car,0.60486794,516.0,355.0,667.0,445.0,843
truck,0.4530406,962.0,178.0,1062.0,279.0,843
car,0.7596469,446.0,426.0,603.0,514.0,844
car,0.6933389,509.0,353.0,651.0,446.0,844
truck,0.6871803,696.0,248.0,837.0,383.0,844
car,0.43709278,1550.0,218.0,1600.0,251.0,844
car,0.40192318,445.0,349.0,645.0,508.0,844
car,0.75149536,431.0,433.0,568.0,526.0,845
car,0.71390533,498.0,352.0,644.0,457.0,845
truck,0.5838454,694.0,249.0,828.0,385.0,845
bus,0.4355893,697.0,251.0,827.0,386.0,845
car,0.43347108,442.0,356.0,631.0,509.0,845
car,0.42534447,1552.0,217.0,1604.0,249.0,845
car,0.7319584,417.0,439.0,573.0,518.0,846
car,0.707201,484.0,356.0,624.0,450.0,846
truck,0.58498216,685.0,250.0,824.0,387.0,846
bus,0.48103547,686.0,254.0,825.0,390.0,846
truck,0.43921065,949.0,182.0,1052.0,283.0,846
car,0.42483807,887.0,322.0,981.0,372.0,846
car,0.8052671,402.0,442.0,567.0,519.0,847
car,0.78458405,471.0,359.0,616.0,458.0,847
truck,0.55655265,676.0,254.0,816.0,387.0,847
bus,0.4678595,678.0,257.0,816.0,392.0,847
car,0.45258045,878.0,322.0,976.0,372.0,847
truck,0.4495554,945.0,180.0,1050.0,284.0,847
bus,0.40538692,948.0,180.0,1051.0,284.0,847
car,0.7650337,386.0,444.0,549.0,527.0,848
car,0.64581394,459.0,362.0,606.0,471.0,848
truck,0.6174588,668.0,263.0,809.0,389.0,848
car,0.4056369,874.0,327.0,965.0,374.0,848
car,0.80436444,371.0,447.0,533.0,532.0,849
car,0.79743266,447.0,367.0,591.0,467.0,849
truck,0.6703348,660.0,268.0,801.0,393.0,849
car,0.44668102,863.0,325.0,953.0,377.0,849
truck,0.43556762,940.0,180.0,1047.0,283.0,849
car,0.8018923,358.0,448.0,523.0,537.0,850
car,0.71595,432.0,370.0,582.0,475.0,850
truck,0.61918783,652.0,263.0,791.0,394.0,850
truck,0.5088587,939.0,183.0,1041.0,283.0,850
car,0.41352165,857.0,329.0,949.0,381.0,850
car,0.83821607,421.0,371.0,572.0,480.0,851
car,0.8230305,338.0,456.0,509.0,555.0,851
truck,0.6464484,645.0,253.0,792.0,396.0,851
truck,0.6051519,932.0,180.0,1039.0,282.0,851
car,0.45550632,850.0,330.0,943.0,377.0,851
car,0.78565884,326.0,462.0,500.0,550.0,852
car,0.71231604,405.0,378.0,563.0,478.0,852
truck,0.68834877,637.0,263.0,784.0,400.0,852
bus,0.43474126,929.0,183.0,1036.0,285.0,852
car,0.7991438,308.0,467.0,479.0,560.0,853
car,0.77974916,393.0,384.0,555.0,488.0,853
truck,0.6760287,628.0,264.0,777.0,400.0,853
bus,0.61192226,930.0,184.0,1033.0,284.0,853
car,0.80204487,291.0,470.0,468.0,571.0,854
car,0.76590085,377.0,383.0,535.0,485.0,854
truck,0.6604314,621.0,267.0,765.0,402.0,854
truck,0.5184498,924.0,184.0,1029.0,285.0,854
bus,0.51439095,927.0,183.0,1029.0,286.0,854
car,0.8656311,367.0,386.0,526.0,488.0,855
car,0.83275414,274.0,475.0,457.0,567.0,855
truck,0.7180972,608.0,265.0,760.0,406.0,855
car,0.57007647,818.0,339.0,924.0,385.0,855
bus,0.5169089,923.0,183.0,1030.0,288.0,855
truck,0.51555634,918.0,180.0,1029.0,287.0,855
car,0.80660677,258.0,479.0,437.0,579.0,856
car,0.77598524,351.0,385.0,507.0,492.0,856
truck,0.6313386,598.0,260.0,751.0,413.0,856
car,0.5724671,810.0,342.0,912.0,393.0,856
truck,0.47416878,916.0,183.0,1025.0,288.0,856
bus,0.41252327,596.0,260.0,750.0,410.0,856
car,0.84240246,240.0,485.0,423.0,577.0,857
car,0.7935345,331.0,391.0,497.0,499.0,857
car,0.58202267,803.0,343.0,905.0,396.0,857
bus,0.55023766,590.0,263.0,743.0,415.0,857
truck,0.5144627,915.0,186.0,1022.0,289.0,857
truck,0.50501347,587.0,264.0,740.0,416.0,857
car,0.8501723,317.0,392.0,485.0,504.0,858
car,0.80349445,219.0,487.0,398.0,590.0,858
truck,0.5757475,581.0,268.0,736.0,416.0,858
car,0.55575466,797.0,346.0,898.0,395.0,858
bus,0.46149445,581.0,268.0,735.0,416.0,858
car,0.80512714,300.0,398.0,464.0,509.0,859
car,0.79034567,207.0,495.0,390.0,583.0,859
truck,0.6975541,570.0,272.0,726.0,419.0,859
car,0.6053357,786.0,348.0,885.0,402.0,859
car,0.8784914,290.0,402.0,457.0,519.0,860
car,0.8485565,183.0,502.0,374.0,597.0,860
car,0.73561764,778.0,350.0,880.0,407.0,860
truck,0.70606256,565.0,273.0,721.0,420.0,860
bus,0.41196108,904.0,187.0,1012.0,293.0,860
car,0.847229,272.0,406.0,442.0,517.0,861
car,0.80574274,164.0,505.0,352.0,597.0,861
truck,0.7227807,556.0,271.0,711.0,421.0,861
car,0.6030679,770.0,351.0,877.0,407.0,861
bus,0.49112105,902.0,185.0,1011.0,294.0,861
truck,0.48017502,901.0,185.0,1013.0,293.0,861
car,0.40409446,1568.0,207.0,1612.0,239.0,861
car,0.8485608,252.0,407.0,426.0,526.0,862
car,0.76719046,141.0,510.0,341.0,607.0,862
bus,0.6816673,545.0,273.0,705.0,424.0,862
truck,0.5650635,897.0,186.0,1009.0,295.0,862
car,0.44081783,1568.0,208.0,1612.0,241.0,862
car,0.40600467,757.0,355.0,868.0,417.0,862
car,0.8300972,239.0,409.0,412.0,531.0,863
car,0.81685567,116.0,515.0,325.0,620.0,863
truck,0.6063223,534.0,271.0,696.0,426.0,863
car,0.5734186,750.0,358.0,864.0,419.0,863
truck,0.54065585,893.0,187.0,1006.0,296.0,863
bus,0.50468445,533.0,272.0,698.0,426.0,863
car,0.8087349,222.0,416.0,401.0,538.0,864
car,0.78144073,96.0,522.0,303.0,642.0,864
car,0.67390823,744.0,358.0,852.0,420.0,864
truck,0.6458652,524.0,280.0,687.0,431.0,864
bus,0.5247996,887.0,187.0,1004.0,296.0,864
truck,0.4675212,887.0,187.0,1003.0,296.0,864
car,0.8294778,74.0,527.0,284.0,648.0,865
truck,0.7398429,512.0,273.0,682.0,430.0,865
car,0.7389436,204.0,427.0,386.0,538.0,865
car,0.7320633,731.0,362.0,845.0,420.0,865
car,0.4433179,1570.0,204.0,1613.0,234.0,865
bus,0.40049314,886.0,186.0,1000.0,295.0,865
truck,0.40044308,887.0,188.0,999.0,296.0,865
car,0.8080437,189.0,427.0,376.0,542.0,866
car,0.80096126,48.0,533.0,267.0,655.0,866
car,0.6779587,726.0,366.0,834.0,423.0,866
bus,0.6251764,507.0,279.0,668.0,433.0,866
truck,0.5327561,883.0,189.0,995.0,296.0,866
truck,0.4863739,505.0,280.0,669.0,434.0,866
car,0.42186403,1571.0,203.0,1612.0,233.0,866
car,0.8027971,169.0,429.0,350.0,547.0,867
car,0.7955997,31.0,542.0,245.0,652.0,867
truck,0.66135263,492.0,276.0,659.0,436.0,867
truck,0.5894091,876.0,188.0,994.0,296.0,867
car,0.48024917,712.0,369.0,826.0,429.0,867
car,0.41484046,1571.0,205.0,1615.0,234.0,867
car,0.82645726,147.0,432.0,335.0,553.0,868
car,0.80528545,8.0,548.0,233.0,651.0,868
car,0.6025133,707.0,370.0,811.0,427.0,868
bus,0.5920563,480.0,282.0,652.0,441.0,868
truck,0.56640816,482.0,279.0,653.0,441.0,868
truck,0.5076864,871.0,187.0,995.0,298.0,868
bus,0.4928801,873.0,189.0,990.0,299.0,868
car,0.40144658,1572.0,205.0,1614.0,233.0,868
car,0.8883476,131.0,437.0,322.0,560.0,869
car,0.7004528,2.0,552.0,211.0,664.0,869
truck,0.54093075,469.0,282.0,641.0,446.0,869
bus,0.52060556,470.0,280.0,646.0,448.0,869
truck,0.5006881,872.0,188.0,989.0,300.0,869
bus,0.43935943,873.0,190.0,982.0,300.0,869
car,0.4372697,694.0,374.0,804.0,433.0,869
car,0.40728712,1572.0,203.0,1614.0,232.0,869
car,0.88813496,106.0,438.0,302.0,565.0,870
car,0.77625275,0.0,560.0,183.0,657.0,870
car,0.601902,688.0,379.0,802.0,440.0,870
truck,0.6004238,459.0,286.0,629.0,450.0,870
bus,0.5895066,865.0,189.0,980.0,300.0,870
bus,0.4949963,459.0,288.0,631.0,448.0,870
car,0.84441566,89.0,442.0,283.0,575.0,871
car,0.69364357,0.0,567.0,163.0,670.0,871
bus,0.63063025,449.0,287.0,618.0,451.0,871
car,0.6165061,673.0,381.0,800.0,443.0,871
truck,0.46396422,450.0,284.0,619.0,450.0,871
bus,0.4245472,860.0,192.0,975.0,302.0,871
car,0.4093132,1575.0,202.0,1617.0,233.0,871
car,0.86738634,68.0,443.0,268.0,579.0,872
bus,0.6564374,438.0,288.0,612.0,456.0,872
car,0.631485,661.0,381.0,788.0,450.0,872
bus,0.5035746,858.0,191.0,970.0,302.0,872
truck,0.45457816,858.0,191.0,970.0,302.0,872
car,0.43074608,1577.0,201.0,1621.0,232.0,872
truck,0.42439842,438.0,288.0,612.0,456.0,872
car,0.75453305,50.0,448.0,249.0,581.0,873
bus,0.5592549,427.0,292.0,603.0,458.0,873
truck,0.546855,426.0,290.0,601.0,458.0,873
car,0.5457854,0.0,581.0,113.0,694.0,873
car,0.47075272,656.0,387.0,774.0,447.0,873
car,0.43986797,1578.0,201.0,1620.0,232.0,873
car,0.7997494,29.0,454.0,228.0,586.0,874
truck,0.6479149,850.0,193.0,967.0,307.0,874
truck,0.637059,412.0,297.0,593.0,465.0,874
car,0.4757986,1580.0,200.0,1618.0,231.0,874
bus,0.4346795,412.0,297.0,593.0,465.0,874
car,0.42361856,643.0,391.0,759.0,455.0,874
car,0.85968375,3.0,461.0,213.0,592.0,875
truck,0.62864685,847.0,192.0,968.0,303.0,875
truck,0.62474346,401.0,293.0,583.0,467.0,875
bus,0.5293727,400.0,291.0,587.0,467.0,875
car,0.50477624,633.0,391.0,754.0,453.0,875
car,0.4068787,1580.0,201.0,1618.0,229.0,875
car,0.86368656,2.0,467.0,197.0,593.0,876
car,0.68142176,621.0,394.0,745.0,457.0,876
truck,0.66623425,386.0,292.0,567.0,472.0,876
truck,0.66239834,845.0,195.0,962.0,307.0,876
bus,0.41222572,383.0,294.0,566.0,471.0,876
car,0.75621676,0.0,470.0,172.0,597.0,877
car,0.74582577,612.0,400.0,741.0,460.0,877
bus,0.64914703,376.0,301.0,560.0,471.0,877
truck,0.6395695,376.0,301.0,559.0,473.0,877
truck,0.54590297,837.0,195.0,956.0,309.0,877
bus,0.7346535,367.0,299.0,554.0,475.0,878
car,0.6427784,600.0,403.0,717.0,464.0,878
truck,0.5199871,364.0,298.0,551.0,477.0,878
car,0.5089631,1.0,482.0,153.0,609.0,878
bus,0.48553467,833.0,194.0,956.0,310.0,878
truck,0.47263765,833.0,194.0,956.0,310.0,878
car,0.69382477,0.0,484.0,128.0,620.0,879
truck,0.67126465,828.0,194.0,951.0,312.0,879
car,0.61194706,585.0,407.0,720.0,468.0,879
truck,0.531317,349.0,304.0,546.0,478.0,879
car,0.6882553,574.0,411.0,707.0,474.0,880
truck,0.635226,827.0,196.0,947.0,312.0,880
bus,0.5986521,338.0,302.0,532.0,478.0,880
truck,0.50253105,337.0,303.0,529.0,481.0,880
bus,0.41592216,826.0,195.0,948.0,314.0,880
truck,0.41210175,0.0,486.0,106.0,627.0,880
bus,0.6700773,821.0,194.0,946.0,313.0,881
truck,0.6321044,324.0,306.0,514.0,484.0,881
car,0.62885284,564.0,414.0,693.0,473.0,881
car,0.4386835,479.0,860.0,789.0,1003.0,881
truck,0.7735305,308.0,303.0,502.0,495.0,882
bus,0.73369503,815.0,195.0,945.0,313.0,882
car,0.57723427,495.0,839.0,832.0,1036.0,882
car,0.48301005,548.0,418.0,677.0,486.0,882
bus,0.7630484,813.0,195.0,940.0,315.0,883
truck,0.6688819,294.0,304.0,492.0,497.0,883
car,0.66214466,541.0,417.0,680.0,493.0,883
bus,0.49628162,298.0,303.0,488.0,501.0,883
car,0.4176091,1584.0,199.0,1629.0,226.0,883
car,0.74595,523.0,426.0,656.0,491.0,884
truck,0.7105007,282.0,310.0,484.0,498.0,884
bus,0.67093825,814.0,195.0,937.0,315.0,884
truck,0.5048876,573.0,808.0,882.0,1058.0,884
bus,0.42001796,288.0,309.0,476.0,501.0,884
car,0.711751,508.0,428.0,656.0,502.0,885
truck,0.5989847,808.0,197.0,934.0,314.0,885
bus,0.5700362,265.0,315.0,467.0,504.0,885
truck,0.51315594,599.0,785.0,906.0,1045.0,885
truck,0.5054045,265.0,312.0,468.0,503.0,885
bus,0.7810714,252.0,312.0,462.0,508.0,886
car,0.6905899,494.0,432.0,638.0,499.0,886
truck,0.6180911,800.0,201.0,925.0,315.0,886
truck,0.5241208,618.0,771.0,936.0,1050.0,886
truck,0.4179268,253.0,309.0,457.0,509.0,886
car,0.71539927,649.0,762.0,942.0,942.0,887
car,0.6504197,482.0,436.0,627.0,502.0,887
truck,0.62441826,237.0,317.0,440.0,514.0,887
bus,0.58793163,794.0,198.0,924.0,316.0,887
bus,0.5361521,235.0,316.0,442.0,512.0,887
car,0.81103086,674.0,734.0,955.0,929.0,888
car,0.68318653,463.0,441.0,610.0,510.0,888
bus,0.6500993,221.0,315.0,432.0,519.0,888
bus,0.6256485,790.0,199.0,919.0,315.0,888
truck,0.53875065,220.0,316.0,431.0,515.0,888
car,0.83429575,695.0,728.0,973.0,920.0,889
truck,0.71006775,204.0,319.0,421.0,518.0,889
car,0.6741166,450.0,444.0,597.0,509.0,889
truck,0.6125312,783.0,202.0,915.0,318.0,889
bus,0.47018862,786.0,196.0,915.0,317.0,889
bus,0.46648264,205.0,314.0,419.0,523.0,889
car,0.7776346,711.0,726.0,990.0,904.0,890
car,0.70501614,437.0,451.0,570.0,512.0,890
truck,0.6736357,192.0,323.0,408.0,524.0,890
truck,0.61581945,780.0,202.0,910.0,317.0,890
bus,0.43834448,192.0,324.0,409.0,528.0,890
car,0.83119774,733.0,716.0,1007.0,885.0,891
truck,0.7413869,174.0,320.0,392.0,527.0,891
truck,0.70421267,772.0,204.0,907.0,319.0,891
car,0.6543951,417.0,449.0,558.0,534.0,891
car,0.82720566,757.0,700.0,1019.0,878.0,892
truck,0.7505703,769.0,206.0,905.0,326.0,892
truck,0.63660336,157.0,337.0,383.0,536.0,892
car,0.60196877,403.0,453.0,556.0,544.0,892
car,0.83281326,782.0,693.0,1032.0,864.0,893
truck,0.7036865,766.0,205.0,901.0,326.0,893
car,0.6351714,391.0,460.0,547.0,533.0,893
truck,0.55485535,141.0,340.0,364.0,541.0,893
bus,0.4365692,767.0,203.0,900.0,326.0,893
car,0.85222244,801.0,682.0,1045.0,846.0,894
truck,0.7978678,121.0,333.0,346.0,542.0,894
truck,0.7540953,761.0,205.0,895.0,330.0,894
car,0.70863366,375.0,464.0,518.0,544.0,894
car,0.43917847,1591.0,192.0,1634.0,223.0,894
car,0.7757642,818.0,670.0,1060.0,830.0,895
truck,0.77503395,107.0,343.0,336.0,548.0,895
truck,0.76824474,755.0,206.0,891.0,331.0,895
car,0.6573715,353.0,471.0,522.0,553.0,895
bus,0.41126204,114.0,341.0,331.0,550.0,895
car,0.40140402,1591.0,193.0,1634.0,223.0,895
truck,0.8043051,753.0,207.0,886.0,334.0,896
car,0.70940876,832.0,652.0,1070.0,818.0,896
truck,0.656569,90.0,345.0,321.0,553.0,896
car,0.6301546,333.0,478.0,506.0,555.0,896
bus,0.49163675,93.0,343.0,321.0,552.0,896
truck,0.6977966,746.0,206.0,882.0,333.0,897
car,0.6937995,853.0,638.0,1085.0,805.0,897
car,0.63233614,310.0,477.0,491.0,567.0,897
truck,0.62174416,71.0,344.0,307.0,556.0,897
bus,0.4790511,73.0,343.0,320.0,561.0,897
car,0.7192912,866.0,619.0,1096.0,794.0,898
truck,0.6877041,60.0,342.0,291.0,566.0,898
bus,0.66055155,66.0,348.0,289.0,560.0,898
truck,0.6289296,741.0,207.0,877.0,333.0,898
car,0.5808978,293.0,484.0,476.0,580.0,898
car,0.49665833,906.0,1025.0,1187.0,1080.0,898
bus,0.4448676,741.0,205.0,880.0,333.0,898
car,0.8668914,881.0,624.0,1109.0,782.0,899
truck,0.7435918,735.0,209.0,876.0,335.0,899
car,0.71532965,900.0,1012.0,1208.0,1077.0,899
truck,0.706388,36.0,350.0,278.0,568.0,899
car,0.6514132,282.0,492.0,463.0,590.0,899
bus,0.5718498,39.0,351.0,288.0,564.0,899
car,0.8171327,897.0,619.0,1120.0,775.0,900
truck,0.7774477,731.0,207.0,869.0,335.0,900
car,0.72168016,915.0,992.0,1220.0,1079.0,900
truck,0.67171,19.0,346.0,264.0,572.0,900
car,0.66913795,260.0,494.0,445.0,605.0,900
bus,0.60309553,22.0,347.0,268.0,563.0,900
car,0.7994909,908.0,611.0,1131.0,757.0,901
truck,0.76245046,725.0,206.0,865.0,336.0,901
car,0.71293473,235.0,503.0,424.0,597.0,901
car,0.6728637,923.0,976.0,1225.0,1079.0,901
truck,0.499506,0.0,357.0,244.0,573.0,901
bus,0.4702816,0.0,355.0,251.0,566.0,901
car,0.83752036,920.0,608.0,1141.0,750.0,902
car,0.7920842,936.0,959.0,1250.0,1075.0,902
truck,0.7114887,722.0,207.0,860.0,336.0,902
car,0.5660715,219.0,507.0,418.0,604.0,902
bus,0.5251539,0.0,363.0,229.0,580.0,902
truck,0.51479745,0.0,364.0,228.0,580.0,902
car,0.8566437,937.0,600.0,1148.0,738.0,903
car,0.8079879,946.0,939.0,1255.0,1076.0,903
truck,0.719651,714.0,207.0,859.0,337.0,903
truck,0.6059551,0.0,361.0,212.0,587.0,903
car,0.4396534,207.0,510.0,383.0,597.0,903
car,0.85487676,967.0,925.0,1275.0,1073.0,904
car,0.81736827,949.0,586.0,1159.0,732.0,904
truck,0.7840853,712.0,208.0,854.0,340.0,904
car,0.5329771,181.0,522.0,364.0,596.0,904
bus,0.40073776,0.0,378.0,188.0,585.0,904
car,0.8059194,966.0,580.0,1167.0,716.0,905
car,0.80497265,978.0,909.0,1296.0,1072.0,905
truck,0.7605605,705.0,209.0,850.0,342.0,905
car,0.41513634,160.0,526.0,353.0,596.0,905
car,0.86964726,996.0,893.0,1312.0,1076.0,906
truck,0.78573227,702.0,208.0,845.0,341.0,906
car,0.75173855,976.0,570.0,1173.0,705.0,906
car,0.8480315,1008.0,880.0,1317.0,1077.0,907
car,0.796885,989.0,563.0,1185.0,697.0,907
truck,0.6448431,691.0,212.0,839.0,344.0,907
bus,0.4389553,692.0,209.0,840.0,342.0,907
car,0.8805642,1021.0,866.0,1326.0,1074.0,908
car,0.8277426,1000.0,551.0,1193.0,692.0,908
bus,0.5366504,687.0,211.0,837.0,345.0,908
truck,0.53260803,688.0,212.0,837.0,345.0,908
car,0.50614166,88.0,547.0,298.0,628.0,908
car,0.897912,1036.0,852.0,1338.0,1067.0,909
car,0.8136976,1012.0,536.0,1200.0,684.0,909
truck,0.6320629,681.0,217.0,830.0,344.0,909
car,0.4887972,60.0,555.0,277.0,651.0,909
bus,0.47651243,685.0,207.0,832.0,343.0,909
car,0.40841103,501.0,824.0,803.0,1001.0,909
car,0.8868432,1051.0,841.0,1349.0,1055.0,910
car,0.8264959,1023.0,535.0,1212.0,674.0,910
truck,0.66134214,677.0,220.0,821.0,346.0,910
bus,0.40292525,678.0,214.0,818.0,345.0,910
car,0.87712526,1069.0,827.0,1352.0,1030.0,911
car,0.82894635,1032.0,533.0,1218.0,664.0,911
truck,0.6940274,668.0,219.0,813.0,353.0,911
bus,0.5566478,667.0,213.0,813.0,351.0,911
car,0.47986317,548.0,791.0,850.0,1015.0,911
car,0.877161,1080.0,820.0,1362.0,1022.0,912
car,0.79611707,1040.0,533.0,1225.0,658.0,912
truck,0.6516397,665.0,216.0,810.0,354.0,912
bus,0.59384537,666.0,212.0,804.0,351.0,912
car,0.5895529,572.0,775.0,873.0,1028.0,912
car,0.8923931,1090.0,807.0,1370.0,1001.0,913
car,0.7702112,1047.0,530.0,1230.0,647.0,913
truck,0.76910305,660.0,221.0,801.0,355.0,913
car,0.426198,593.0,755.0,891.0,1059.0,913
car,0.8911128,1103.0,790.0,1378.0,980.0,914
truck,0.8215542,655.0,218.0,802.0,356.0,914
car,0.73456764,616.0,741.0,912.0,944.0,914
car,0.7312417,1054.0,523.0,1235.0,640.0,914
car,0.8761382,1113.0,782.0,1385.0,969.0,915
car,0.80064297,643.0,733.0,930.0,935.0,915
truck,0.79100275,649.0,216.0,800.0,357.0,915
car,0.7017088,1065.0,518.0,1242.0,634.0,915
car,0.9173174,1127.0,772.0,1386.0,956.0,916
car,0.85338616,662.0,722.0,943.0,925.0,916
car,0.7109852,1077.0,511.0,1248.0,628.0,916
truck,0.67898154,644.0,216.0,795.0,358.0,916
bus,0.49173832,644.0,210.0,795.0,357.0,916
car,0.8831649,1141.0,763.0,1397.0,946.0,917
car,0.87103033,686.0,707.0,961.0,910.0,917
car,0.7624595,1087.0,503.0,1256.0,620.0,917
truck,0.73236084,634.0,220.0,792.0,358.0,917
car,0.87795997,1152.0,751.0,1405.0,932.0,918
car,0.811121,705.0,693.0,977.0,894.0,918
truck,0.73681784,630.0,222.0,787.0,358.0,918
car,0.7194996,1096.0,499.0,1253.0,612.0,918
car,0.86351967,1160.0,737.0,1411.0,920.0,919
car,0.84310293,717.0,687.0,989.0,876.0,919
car,0.83399105,1105.0,489.0,1270.0,609.0,919
truck,0.7877588,619.0,222.0,779.0,357.0,919
car,0.88247967,1171.0,732.0,1421.0,908.0,920
car,0.8459816,739.0,678.0,1002.0,860.0,920
truck,0.8038702,617.0,224.0,775.0,360.0,920
car,0.794893,1114.0,479.0,1273.0,601.0,920
car,0.8824513,1179.0,724.0,1422.0,896.0,921
car,0.8583708,766.0,669.0,1019.0,849.0,921
car,0.8189049,1121.0,473.0,1281.0,592.0,921
bus,0.6631036,612.0,217.0,771.0,359.0,921
truck,0.6373291,610.0,222.0,771.0,360.0,921
car,0.9002266,1190.0,711.0,1426.0,877.0,922
car,0.79633164,786.0,656.0,1029.0,833.0,922
car,0.74343514,1128.0,473.0,1287.0,587.0,922
truck,0.68496513,606.0,221.0,767.0,360.0,922
bus,0.50354195,600.0,216.0,768.0,359.0,922
car,0.8717792,1198.0,702.0,1429.0,873.0,923
car,0.8539698,1136.0,473.0,1293.0,583.0,923
car,0.8352895,805.0,645.0,1041.0,822.0,923
truck,0.64614415,596.0,220.0,756.0,361.0,923
car,0.53301454,1152.0,222.0,1208.0,262.0,923
bus,0.49809217,592.0,216.0,755.0,360.0,923
car,0.8793187,1208.0,697.0,1438.0,860.0,924
car,0.8164096,820.0,634.0,1054.0,809.0,924
car,0.81350255,1143.0,471.0,1298.0,576.0,924
truck,0.73114157,589.0,224.0,753.0,361.0,924
car,0.41330373,1149.0,224.0,1208.0,262.0,924
car,0.8963795,1213.0,687.0,1444.0,850.0,925
car,0.84898424,831.0,623.0,1066.0,795.0,925
car,0.7942152,1148.0,466.0,1304.0,570.0,925
truck,0.65520525,579.0,223.0,749.0,363.0,925
bus,0.5072355,581.0,220.0,754.0,362.0,925
car,0.85437655,1226.0,679.0,1448.0,839.0,926
car,0.83476543,850.0,611.0,1078.0,781.0,926
car,0.7741866,1154.0,461.0,1305.0,563.0,926
bus,0.5942559,577.0,225.0,745.0,368.0,926
truck,0.53974915,577.0,225.0,743.0,367.0,926
car,0.8753035,1233.0,675.0,1454.0,828.0,927
car,0.83156395,866.0,604.0,1089.0,776.0,927
car,0.8019676,1159.0,460.0,1310.0,558.0,927
bus,0.57723284,570.0,227.0,735.0,373.0,927
truck,0.5741787,572.0,227.0,736.0,372.0,927
car,0.43355227,1.0,824.0,325.0,1057.0,927
car,0.40434456,1137.0,226.0,1203.0,267.0,927
car,0.8552599,881.0,600.0,1101.0,762.0,928
car,0.8417916,1241.0,663.0,1456.0,824.0,928
car,0.7951081,1169.0,455.0,1317.0,552.0,928
bus,0.7057953,567.0,227.0,731.0,374.0,928
truck,0.44127512,568.0,225.0,733.0,371.0,928
car,0.8740425,894.0,595.0,1113.0,749.0,929
car,0.8653021,1248.0,653.0,1462.0,811.0,929
car,0.8014202,1177.0,448.0,1322.0,547.0,929
truck,0.68594074,558.0,229.0,726.0,377.0,929
car,0.62482834,77.0,796.0,384.0,947.0,929
bus,0.5856323,556.0,223.0,728.0,375.0,929
car,0.87113214,1253.0,647.0,1469.0,799.0,930
car,0.84718037,908.0,586.0,1121.0,740.0,930
car,0.81155705,111.0,785.0,407.0,931.0,930
car,0.7889309,1184.0,435.0,1323.0,540.0,930
truck,0.6309092,550.0,228.0,715.0,378.0,930
bus,0.6005683,548.0,224.0,715.0,377.0,930
car,0.8790951,1261.0,638.0,1469.0,789.0,931
car,0.85020065,922.0,582.0,1127.0,726.0,931
car,0.8152628,1190.0,431.0,1330.0,538.0,931
car,0.8130224,138.0,771.0,431.0,926.0,931
truck,0.69161224,540.0,230.0,709.0,382.0,931
bus,0.5091336,538.0,227.0,714.0,380.0,931
car,0.85968375,1268.0,631.0,1477.0,783.0,932
car,0.8173306,173.0,762.0,449.0,915.0,932
car,0.8119688,929.0,571.0,1133.0,718.0,932
car,0.79452324,1197.0,427.0,1335.0,533.0,932
truck,0.7152548,531.0,231.0,704.0,381.0,932
bus,0.4937184,534.0,231.0,708.0,378.0,932
car,0.88001156,1274.0,629.0,1478.0,775.0,933
car,0.79028606,1201.0,426.0,1335.0,529.0,933
car,0.7570362,942.0,559.0,1145.0,708.0,933
bus,0.62208486,521.0,226.0,705.0,383.0,933
truck,0.5644245,523.0,229.0,699.0,384.0,933
car,0.5546987,190.0,745.0,474.0,910.0,933
car,0.8803706,1282.0,623.0,1477.0,765.0,934
car,0.81202006,1211.0,425.0,1345.0,523.0,934
car,0.81060624,226.0,734.0,496.0,904.0,934
