classes,conf,x1,y1,x2,y2,fps
car,0.5327282,444.0,358.0,600.0,486.0,18
car,0.41552222,1108.0,244.0,1166.0,277.0,18
car,0.73104143,1332.0,338.0,1431.0,403.0,19
car,0.66814995,903.0,322.0,991.0,380.0,19
bus,0.43261433,429.0,359.0,588.0,491.0,19
car,0.77597,1335.0,333.0,1433.0,400.0,20
car,0.6399393,900.0,327.0,988.0,381.0,20
car,0.42851448,1105.0,246.0,1161.0,279.0,20
car,0.41867876,417.0,366.0,575.0,494.0,20
car,0.7419014,1343.0,333.0,1434.0,398.0,21
car,0.63991547,891.0,329.0,979.0,386.0,21
car,0.5852363,1099.0,240.0,1157.0,280.0,21
truck,0.43678284,404.0,369.0,565.0,500.0,21
car,0.63949585,1344.0,325.0,1436.0,394.0,22
car,0.6385875,880.0,330.0,974.0,388.0,22
car,0.56476593,1096.0,241.0,1156.0,281.0,22
bus,0.47615814,389.0,368.0,556.0,505.0,22
truck,0.40388775,390.0,370.0,554.0,502.0,22
car,0.7276535,876.0,334.0,968.0,389.0,23
car,0.6646321,1347.0,324.0,1440.0,392.0,23
car,0.6004715,376.0,376.0,548.0,513.0,23
car,0.59649324,1093.0,244.0,1154.0,281.0,23
truck,0.43194866,377.0,374.0,541.0,510.0,23
car,0.66778064,870.0,335.0,962.0,391.0,24
car,0.6025188,362.0,381.0,534.0,514.0,24
car,0.57107735,1354.0,321.0,1442.0,390.0,24
car,0.52996516,1089.0,246.0,1153.0,281.0,24
car,0.6709099,866.0,335.0,949.0,389.0,25
car,0.6427388,1356.0,321.0,1441.0,388.0,25
car,0.64195895,350.0,382.0,516.0,515.0,25
car,0.48139286,1087.0,243.0,1149.0,281.0,25
car,0.72657347,855.0,338.0,952.0,397.0,26
car,0.7048378,1358.0,320.0,1447.0,386.0,26
car,0.48913622,334.0,385.0,511.0,520.0,26
car,0.48634577,1085.0,243.0,1145.0,283.0,26
truck,0.43179226,333.0,385.0,512.0,519.0,26
car,0.6475954,852.0,337.0,943.0,397.0,27
car,0.644207,1360.0,319.0,1450.0,380.0,27
car,0.5388837,1082.0,241.0,1141.0,281.0,27
truck,0.44386578,318.0,388.0,491.0,524.0,27
car,0.43221402,317.0,389.0,499.0,523.0,27
car,0.6683738,1362.0,318.0,1452.0,380.0,28
car,0.6074314,843.0,344.0,936.0,402.0,28
car,0.52470446,1081.0,246.0,1141.0,284.0,28
car,0.5186727,302.0,391.0,475.0,530.0,28
truck,0.4458847,304.0,388.0,474.0,531.0,28
car,0.64966106,836.0,347.0,928.0,402.0,29
car,0.646873,1364.0,317.0,1453.0,378.0,29
car,0.55133915,286.0,392.0,464.0,538.0,29
car,0.41945457,1076.0,244.0,1137.0,284.0,29
car,0.6767893,1368.0,314.0,1455.0,376.0,30
car,0.63545346,829.0,348.0,920.0,403.0,30
car,0.5190387,1072.0,247.0,1134.0,284.0,30
truck,0.46243668,273.0,392.0,446.0,543.0,30
bus,0.45574188,274.0,395.0,449.0,542.0,30
car,0.7220559,1368.0,314.0,1458.0,374.0,31
car,0.59410286,818.0,352.0,917.0,413.0,31
car,0.5864639,1069.0,248.0,1134.0,286.0,31
car,0.49017477,254.0,397.0,437.0,548.0,31
car,0.77166796,1368.0,310.0,1459.0,371.0,32
car,0.68540955,811.0,354.0,905.0,411.0,32
car,0.6094644,1066.0,247.0,1130.0,285.0,32
truck,0.42369127,236.0,402.0,420.0,555.0,32
car,0.7540016,1370.0,310.0,1461.0,370.0,33
car,0.7166748,804.0,355.0,902.0,414.0,33
car,0.5769415,1062.0,249.0,1131.0,292.0,33
car,0.6807089,1376.0,310.0,1462.0,370.0,34
car,0.6556728,795.0,358.0,891.0,424.0,34
car,0.6259897,1058.0,249.0,1121.0,293.0,34
car,0.5472081,203.0,416.0,394.0,567.0,34
truck,0.44396067,203.0,414.0,393.0,564.0,34
car,0.701108,1379.0,302.0,1465.0,367.0,35
car,0.6744683,785.0,361.0,887.0,424.0,35
car,0.55778,1055.0,250.0,1118.0,294.0,35
car,0.52822137,187.0,423.0,383.0,570.0,35
car,0.69571376,1385.0,304.0,1465.0,367.0,36
car,0.6518991,1054.0,251.0,1117.0,296.0,36
car,0.63055134,780.0,361.0,873.0,428.0,36
car,0.53248715,166.0,423.0,370.0,577.0,36
car,0.65205336,1388.0,302.0,1470.0,366.0,37
car,0.58579445,1049.0,252.0,1115.0,298.0,37
car,0.583729,151.0,428.0,349.0,585.0,37
car,0.55360794,771.0,366.0,870.0,433.0,37
car,0.70803356,1391.0,299.0,1471.0,358.0,38
car,0.6220503,1050.0,249.0,1110.0,292.0,38
car,0.601902,131.0,429.0,335.0,587.0,38
car,0.5712223,758.0,374.0,861.0,433.0,38
truck,0.40642977,133.0,430.0,329.0,587.0,38
car,0.71178436,1395.0,301.0,1473.0,359.0,39
car,0.62632036,1046.0,253.0,1108.0,296.0,39
car,0.6097958,755.0,377.0,848.0,439.0,39
car,0.55820036,110.0,436.0,316.0,596.0,39
car,0.71474147,1394.0,295.0,1474.0,355.0,40
car,0.66156745,1040.0,253.0,1107.0,296.0,40
car,0.57837224,741.0,374.0,843.0,438.0,40
bus,0.42912674,88.0,439.0,296.0,601.0,40
car,0.75027466,1396.0,295.0,1477.0,356.0,41
car,0.6774497,735.0,376.0,840.0,440.0,41
car,0.6379652,1035.0,254.0,1104.0,300.0,41
car,0.4158287,71.0,438.0,277.0,604.0,41
car,0.7420349,1397.0,293.0,1478.0,355.0,42
car,0.67389727,725.0,379.0,832.0,447.0,42
car,0.64065886,1032.0,255.0,1098.0,301.0,42
truck,0.43955612,55.0,441.0,262.0,614.0,42
car,0.7255697,1396.0,291.0,1481.0,352.0,43
car,0.70568514,718.0,379.0,830.0,445.0,43
car,0.65950775,30.0,445.0,242.0,626.0,43
car,0.582278,1030.0,254.0,1096.0,301.0,43
car,0.74650574,706.0,384.0,821.0,450.0,44
car,0.7027588,1401.0,291.0,1482.0,350.0,44
truck,0.5204923,6.0,456.0,224.0,626.0,44
car,0.45249367,1028.0,259.0,1095.0,302.0,44
car,0.7593441,694.0,385.0,811.0,456.0,45
car,0.67619705,1401.0,290.0,1483.0,345.0,45
car,0.64212584,1023.0,259.0,1089.0,304.0,45
truck,0.46852112,1.0,460.0,205.0,634.0,45
car,0.68948746,687.0,387.0,786.0,458.0,46
car,0.6832366,1404.0,288.0,1489.0,343.0,46
car,0.6532135,1018.0,259.0,1084.0,304.0,46
car,0.44974852,0.0,462.0,187.0,637.0,46
car,0.71720076,675.0,393.0,782.0,465.0,47
car,0.6718159,1014.0,260.0,1083.0,306.0,47
car,0.65731144,1405.0,288.0,1491.0,343.0,47
car,0.42871475,0.0,471.0,166.0,645.0,47
car,0.71866775,666.0,397.0,780.0,473.0,48
car,0.68606377,1412.0,288.0,1490.0,342.0,48
car,0.6378317,1011.0,261.0,1081.0,306.0,48
bus,0.5445051,0.0,479.0,142.0,654.0,48
car,0.7184801,655.0,398.0,766.0,474.0,49
car,0.69990754,1009.0,261.0,1074.0,305.0,49
car,0.6853728,1416.0,282.0,1493.0,339.0,49
bus,0.6405611,1.0,480.0,125.0,660.0,49
car,0.83434486,644.0,403.0,763.0,477.0,50
car,0.7286148,1004.0,268.0,1072.0,310.0,50
car,0.6545577,1417.0,289.0,1494.0,339.0,50
bus,0.560689,0.0,486.0,102.0,666.0,50
car,0.77485585,632.0,407.0,755.0,480.0,51
car,0.63851357,1001.0,269.0,1072.0,308.0,51
car,0.5781791,1421.0,282.0,1495.0,336.0,51
bus,0.55715084,0.0,492.0,81.0,662.0,51
car,0.8133011,619.0,408.0,747.0,490.0,52
car,0.70733476,998.0,270.0,1066.0,311.0,52
car,0.62284136,1424.0,281.0,1496.0,334.0,52
car,0.74220467,995.0,270.0,1065.0,310.0,53
car,0.7303648,609.0,412.0,733.0,492.0,53
car,0.63315535,1424.0,279.0,1498.0,334.0,53
car,0.8362365,596.0,410.0,722.0,496.0,54
car,0.68348765,991.0,270.0,1060.0,308.0,54
car,0.6456275,1428.0,276.0,1500.0,331.0,54
car,0.80931854,592.0,415.0,723.0,493.0,55
car,0.68297124,985.0,271.0,1055.0,310.0,55
car,0.67542434,1429.0,276.0,1504.0,331.0,55
car,0.7285166,574.0,417.0,692.0,503.0,56
car,0.6923065,1430.0,274.0,1504.0,328.0,56
car,0.52088976,980.0,272.0,1048.0,315.0,56
car,0.6966245,566.0,423.0,681.0,502.0,57
car,0.6495297,1431.0,274.0,1506.0,327.0,57
car,0.50872636,977.0,271.0,1048.0,315.0,57
car,0.78142405,551.0,427.0,668.0,504.0,58
car,0.6396222,1432.0,268.0,1507.0,323.0,58
car,0.527807,970.0,272.0,1041.0,317.0,58
car,0.6792631,540.0,433.0,664.0,510.0,59
car,0.62225103,1436.0,269.0,1508.0,325.0,59
car,0.6058185,966.0,274.0,1038.0,321.0,59
car,0.78965235,524.0,435.0,657.0,518.0,60
car,0.62396955,959.0,272.0,1035.0,322.0,60
car,0.578619,1440.0,266.0,1509.0,321.0,60
car,0.77108,517.0,441.0,650.0,528.0,61
car,0.63031054,956.0,274.0,1033.0,328.0,61
car,0.62321997,1444.0,271.0,1511.0,322.0,61
car,0.7966213,498.0,446.0,638.0,528.0,62
car,0.6685085,949.0,275.0,1028.0,328.0,62
car,0.6105652,1445.0,267.0,1513.0,319.0,62
car,0.72288704,480.0,449.0,629.0,533.0,63
car,0.6312609,949.0,279.0,1025.0,331.0,63
car,0.6166091,1447.0,268.0,1513.0,318.0,63
car,0.8018174,471.0,454.0,616.0,540.0,64
car,0.6485367,1448.0,269.0,1516.0,319.0,64
car,0.6231785,945.0,283.0,1020.0,331.0,64
car,0.44440222,1150.0,244.0,1211.0,285.0,64
car,0.78091145,452.0,455.0,604.0,547.0,65
car,0.66754913,941.0,278.0,1015.0,329.0,65
car,0.6274557,1448.0,264.0,1517.0,313.0,65
car,0.5232029,1145.0,242.0,1210.0,292.0,65
car,0.8401861,441.0,456.0,588.0,547.0,66
car,0.6521666,935.0,284.0,1012.0,331.0,66
car,0.62958956,1450.0,266.0,1518.0,314.0,66
car,0.45794106,1145.0,248.0,1207.0,290.0,66
car,0.7349353,429.0,461.0,584.0,552.0,67
car,0.6571212,929.0,282.0,1005.0,332.0,67
car,0.61743855,1452.0,264.0,1518.0,312.0,67
car,0.49793243,1136.0,249.0,1201.0,292.0,67
car,0.67759514,411.0,472.0,567.0,561.0,68
car,0.6428647,925.0,287.0,1001.0,335.0,68
car,0.64081573,1453.0,264.0,1523.0,311.0,68
car,0.43269873,1135.0,249.0,1201.0,291.0,68
car,0.6610143,918.0,286.0,998.0,335.0,69
car,0.65569925,396.0,477.0,549.0,564.0,69
car,0.62099457,1454.0,258.0,1522.0,306.0,69
car,0.46263695,1132.0,247.0,1196.0,291.0,69
car,0.80475783,379.0,479.0,539.0,577.0,70
car,0.673095,916.0,290.0,991.0,336.0,70
car,0.62805176,1457.0,262.0,1527.0,309.0,70
car,0.8319583,367.0,484.0,518.0,578.0,71
car,0.6224935,909.0,286.0,987.0,334.0,71
car,0.59498787,1458.0,254.0,1527.0,304.0,71
car,0.49922085,1124.0,247.0,1188.0,293.0,71
car,0.7796571,343.0,491.0,508.0,587.0,72
car,0.72182465,906.0,292.0,981.0,341.0,72
car,0.6432295,1463.0,258.0,1526.0,304.0,72
car,0.40454865,1124.0,249.0,1186.0,293.0,72
car,0.762619,332.0,496.0,490.0,590.0,73
car,0.7399328,901.0,292.0,977.0,340.0,73
car,0.6202829,1463.0,254.0,1528.0,302.0,73
car,0.5110538,1118.0,245.0,1185.0,295.0,73
car,0.8147621,310.0,496.0,476.0,596.0,74
car,0.74566317,893.0,293.0,975.0,342.0,74
car,0.6613524,1467.0,253.0,1529.0,302.0,74
car,0.5029106,1113.0,248.0,1179.0,294.0,74
car,0.8080435,293.0,507.0,461.0,601.0,75
car,0.7421944,886.0,293.0,973.0,346.0,75
car,0.6484022,1468.0,255.0,1529.0,302.0,75
car,0.5464773,1111.0,253.0,1175.0,299.0,75
car,0.8148923,277.0,505.0,444.0,605.0,76
car,0.76652527,883.0,291.0,965.0,346.0,76
car,0.5899031,1469.0,250.0,1532.0,298.0,76
car,0.5453825,1107.0,250.0,1170.0,293.0,76
car,0.7997525,259.0,517.0,431.0,617.0,77
car,0.7147074,878.0,293.0,962.0,354.0,77
car,0.60688496,1472.0,254.0,1533.0,301.0,77
car,0.50962615,1104.0,254.0,1169.0,297.0,77
car,0.80878687,236.0,524.0,413.0,624.0,78
car,0.686543,874.0,293.0,955.0,355.0,78
car,0.6541538,1470.0,249.0,1536.0,297.0,78
car,0.51134586,1098.0,254.0,1167.0,297.0,78
car,0.7154751,218.0,527.0,411.0,627.0,79
car,0.6541121,868.0,296.0,950.0,354.0,79
car,0.58013964,1473.0,250.0,1536.0,298.0,79
car,0.4181329,1094.0,253.0,1161.0,303.0,79
car,0.7639427,195.0,534.0,378.0,644.0,80
car,0.697299,863.0,301.0,946.0,355.0,80
car,0.57294846,1474.0,250.0,1536.0,298.0,80
car,0.53170156,1090.0,254.0,1157.0,306.0,80
car,0.76417637,177.0,544.0,361.0,643.0,81
car,0.7349467,860.0,299.0,939.0,356.0,81
car,0.5427246,1477.0,251.0,1539.0,297.0,81
car,0.5090475,1087.0,254.0,1157.0,310.0,81
car,0.77804804,157.0,545.0,345.0,652.0,82
car,0.68337536,851.0,300.0,932.0,356.0,82
car,0.56452155,1477.0,247.0,1538.0,289.0,82
car,0.5455756,1081.0,253.0,1150.0,307.0,82
car,0.82722545,134.0,553.0,320.0,667.0,83
car,0.7460227,847.0,308.0,929.0,363.0,83
car,0.53225756,1482.0,250.0,1542.0,295.0,83
car,0.49817657,1080.0,262.0,1147.0,319.0,83
car,0.7579088,111.0,555.0,308.0,667.0,84
car,0.72446346,837.0,302.0,925.0,358.0,84
car,0.6057339,1482.0,240.0,1542.0,285.0,84
car,0.53677726,1076.0,255.0,1146.0,313.0,84
car,0.6829047,834.0,310.0,918.0,364.0,85
car,0.6761966,88.0,568.0,288.0,674.0,85
car,0.5827141,1072.0,264.0,1145.0,320.0,85
car,0.5388572,1484.0,246.0,1548.0,292.0,85
car,0.71051073,825.0,309.0,912.0,366.0,86
car,0.6650963,68.0,578.0,271.0,669.0,86
car,0.585469,1485.0,242.0,1544.0,286.0,86
car,0.5774498,1066.0,262.0,1136.0,318.0,86
car,0.7987218,43.0,577.0,249.0,696.0,87
car,0.71290255,820.0,311.0,907.0,365.0,87
car,0.65831137,1485.0,241.0,1545.0,284.0,87
car,0.50738525,1063.0,263.0,1134.0,317.0,87
car,0.75199485,18.0,589.0,230.0,704.0,88
car,0.7502916,812.0,316.0,904.0,371.0,88
car,0.5396533,1488.0,244.0,1549.0,285.0,88
car,0.5338664,1058.0,267.0,1135.0,317.0,88
car,0.67435455,806.0,313.0,898.0,370.0,89
car,0.6522732,4.0,595.0,209.0,704.0,89
car,0.593899,1488.0,237.0,1549.0,281.0,89
car,0.44290423,1050.0,264.0,1125.0,322.0,89
car,0.755275,803.0,315.0,892.0,373.0,90
car,0.5959234,1491.0,237.0,1551.0,280.0,90
car,0.5030122,0.0,603.0,198.0,694.0,90
car,0.45020628,1046.0,266.0,1123.0,323.0,90
car,0.7370353,797.0,317.0,886.0,376.0,91
car,0.5406189,1494.0,236.0,1554.0,283.0,91
car,0.49383855,1045.0,269.0,1119.0,327.0,91
car,0.7893226,791.0,318.0,879.0,374.0,92
car,0.5623851,1493.0,235.0,1553.0,276.0,92
car,0.47673774,1042.0,266.0,1117.0,325.0,92
car,0.75841856,783.0,320.0,874.0,379.0,93
car,0.5783243,1496.0,237.0,1553.0,278.0,93
car,0.5238395,1037.0,270.0,1106.0,330.0,93
car,0.6802654,777.0,324.0,870.0,382.0,94
car,0.60076475,1035.0,272.0,1107.0,333.0,94
car,0.5563688,1497.0,238.0,1556.0,279.0,94
car,0.5937729,770.0,318.0,863.0,382.0,95
car,0.55803585,1494.0,233.0,1555.0,274.0,95
car,0.51231956,1027.0,271.0,1100.0,334.0,95
car,0.7842779,764.0,328.0,859.0,386.0,96
car,0.5812583,1496.0,238.0,1559.0,280.0,96
car,0.5799365,1021.0,279.0,1101.0,343.0,96
car,0.83546066,757.0,325.0,852.0,385.0,97
car,0.54203415,1497.0,232.0,1557.0,278.0,97
car,0.52973175,1015.0,277.0,1096.0,341.0,97
car,0.8292632,752.0,329.0,844.0,387.0,98
car,0.6399536,1498.0,236.0,1561.0,278.0,98
car,0.5905664,1013.0,281.0,1092.0,341.0,98
car,0.8151102,742.0,334.0,837.0,393.0,99
car,0.6986854,1010.0,284.0,1087.0,343.0,99
car,0.5579767,1501.0,236.0,1562.0,278.0,99
car,0.8141146,737.0,328.0,834.0,391.0,100
car,0.60146403,1001.0,281.0,1085.0,341.0,100
car,0.46204805,1502.0,231.0,1564.0,273.0,100
car,0.77286243,728.0,334.0,830.0,397.0,101
car,0.644943,998.0,289.0,1078.0,346.0,101
car,0.45000744,1503.0,232.0,1566.0,273.0,101
car,0.7184658,718.0,337.0,820.0,400.0,102
car,0.5185623,995.0,287.0,1071.0,346.0,102
car,0.43612862,1504.0,232.0,1566.0,273.0,102
car,0.753592,714.0,336.0,810.0,398.0,103
car,0.55094624,989.0,286.0,1069.0,344.0,103
car,0.4338374,1507.0,229.0,1565.0,270.0,103
car,0.8099079,706.0,340.0,807.0,404.0,104
car,0.5196614,985.0,290.0,1063.0,347.0,104
car,0.44089794,1507.0,229.0,1568.0,271.0,104
car,0.81608677,699.0,339.0,801.0,405.0,105
car,0.49147987,1509.0,228.0,1566.0,269.0,105
car,0.46956754,980.0,290.0,1062.0,348.0,105
car,0.8140197,691.0,340.0,791.0,405.0,106
car,0.49864078,1511.0,228.0,1567.0,267.0,106
car,0.4732871,973.0,290.0,1054.0,350.0,106
car,0.81011295,686.0,344.0,786.0,410.0,107
car,0.5984652,968.0,294.0,1048.0,357.0,107
car,0.43532276,1510.0,227.0,1574.0,273.0,107
car,0.79109216,678.0,341.0,781.0,411.0,108
car,0.6031914,961.0,292.0,1046.0,352.0,108
car,0.42873287,1513.0,226.0,1571.0,262.0,108
car,0.7312231,669.0,348.0,773.0,416.0,109
car,0.64729285,954.0,298.0,1041.0,359.0,109
car,0.5473664,1512.0,227.0,1572.0,267.0,109
car,0.7897377,659.0,350.0,765.0,419.0,110
car,0.68182826,950.0,299.0,1039.0,362.0,110
car,0.533355,1517.0,226.0,1573.0,263.0,110
car,0.757267,655.0,352.0,759.0,419.0,111
car,0.4946208,945.0,299.0,1030.0,367.0,111
car,0.4037485,1518.0,225.0,1575.0,261.0,111
car,0.7744999,644.0,357.0,748.0,423.0,112
car,0.6023874,1518.0,226.0,1575.0,264.0,112
car,0.5113635,944.0,300.0,1029.0,365.0,112
car,0.8130417,633.0,360.0,742.0,426.0,113
car,0.6482005,934.0,303.0,1020.0,366.0,113
car,0.4526825,1519.0,227.0,1577.0,261.0,113
car,0.8223038,624.0,361.0,736.0,429.0,114
car,0.6746206,928.0,301.0,1018.0,371.0,114
car,0.5449848,1520.0,225.0,1576.0,259.0,114
car,0.71002007,617.0,364.0,726.0,434.0,115
car,0.6751442,923.0,307.0,1012.0,375.0,115
car,0.5222583,1521.0,225.0,1575.0,259.0,115
car,0.8354769,603.0,364.0,719.0,435.0,116
car,0.6986408,918.0,307.0,1003.0,377.0,116
car,0.48152256,1520.0,224.0,1579.0,258.0,116
car,0.8439779,599.0,365.0,715.0,436.0,117
car,0.7038212,912.0,308.0,999.0,377.0,117
car,0.49573898,1522.0,225.0,1577.0,257.0,117
car,0.81198096,592.0,372.0,701.0,441.0,118
car,0.6430836,905.0,308.0,994.0,382.0,118
car,0.5329428,1523.0,223.0,1579.0,256.0,118
car,0.8070433,582.0,370.0,696.0,441.0,119
car,0.56756973,896.0,308.0,992.0,380.0,119
car,0.5529821,1529.0,217.0,1579.0,252.0,119
car,0.8253937,574.0,376.0,690.0,445.0,120
car,0.71828747,888.0,314.0,984.0,385.0,120
car,0.54265976,1529.0,219.0,1579.0,254.0,120
car,0.7608943,564.0,375.0,678.0,448.0,121
car,0.67147255,880.0,314.0,978.0,384.0,121
car,0.5502579,1529.0,215.0,1582.0,251.0,121
car,0.77271366,553.0,378.0,675.0,452.0,122
car,0.55815816,1530.0,216.0,1584.0,251.0,122
car,0.53100824,876.0,318.0,972.0,391.0,122
car,0.8136735,545.0,384.0,662.0,455.0,123
car,0.5610025,1532.0,216.0,1585.0,251.0,123
car,0.5582571,872.0,320.0,970.0,391.0,123
car,0.7794304,535.0,383.0,656.0,456.0,124
car,0.60461307,868.0,321.0,962.0,394.0,124
car,0.5229893,1532.0,216.0,1585.0,250.0,124
car,0.809145,521.0,386.0,648.0,461.0,125
car,0.65162325,858.0,325.0,953.0,395.0,125
car,0.5282378,1536.0,216.0,1584.0,249.0,125
car,0.7725792,518.0,389.0,638.0,464.0,126
car,0.72510004,854.0,324.0,946.0,402.0,126
car,0.45962334,1536.0,216.0,1584.0,249.0,126
car,0.78064203,507.0,394.0,627.0,470.0,127
car,0.57558703,850.0,324.0,939.0,404.0,127
car,0.4334259,1536.0,217.0,1584.0,249.0,127
car,0.7872858,496.0,396.0,620.0,472.0,128
car,0.58002424,839.0,328.0,932.0,406.0,128
car,0.44435263,1536.0,217.0,1584.0,248.0,128
car,0.79359055,481.0,395.0,608.0,475.0,129
car,0.6104417,832.0,333.0,928.0,407.0,129
car,0.481081,1536.0,216.0,1587.0,248.0,129
car,0.90878224,473.0,398.0,604.0,478.0,130
car,0.7427242,823.0,336.0,926.0,407.0,130
car,0.4296627,1538.0,214.0,1588.0,248.0,130
car,0.8130622,461.0,404.0,591.0,481.0,131
car,0.5667877,813.0,338.0,917.0,409.0,131
car,0.5192392,1542.0,214.0,1590.0,247.0,131
car,0.8877015,449.0,407.0,583.0,485.0,132
car,0.5820527,809.0,340.0,907.0,415.0,132
car,0.52408576,1541.0,213.0,1591.0,246.0,132
car,0.83724976,445.0,408.0,572.0,490.0,133
car,0.7630348,801.0,341.0,906.0,417.0,133
car,0.51632357,1542.0,213.0,1590.0,246.0,133
car,0.88627815,428.0,409.0,560.0,494.0,134
car,0.74140906,792.0,343.0,900.0,421.0,134
car,0.47937012,1541.0,213.0,1594.0,245.0,134
car,0.853343,419.0,413.0,550.0,495.0,135
car,0.77525854,784.0,345.0,892.0,423.0,135
car,0.5204916,1543.0,210.0,1592.0,243.0,135
car,0.8706629,406.0,418.0,542.0,501.0,136
car,0.7576966,778.0,346.0,880.0,431.0,136
car,0.512846,1543.0,210.0,1592.0,243.0,136
bus,0.42934895,1253.0,149.0,1325.0,230.0,136
car,0.87671757,400.0,418.0,534.0,502.0,137
car,0.725616,766.0,344.0,873.0,432.0,137
car,0.54035664,1542.0,207.0,1593.0,240.0,137
car,0.80981445,382.0,427.0,522.0,506.0,138
car,0.7021737,759.0,353.0,870.0,435.0,138
car,0.5118079,1544.0,209.0,1594.0,243.0,138
car,0.8435266,373.0,430.0,509.0,511.0,139
car,0.7975235,751.0,355.0,860.0,439.0,139
car,0.49995518,1544.0,206.0,1597.0,241.0,139
truck,0.416332,895.0,587.0,1352.0,1060.0,139
car,0.8257575,359.0,432.0,495.0,515.0,140
car,0.74793434,742.0,360.0,852.0,440.0,140
car,0.5304065,1545.0,205.0,1596.0,239.0,140
truck,0.4769919,911.0,571.0,1351.0,1076.0,140
car,0.78064203,347.0,435.0,488.0,523.0,141
car,0.75002956,733.0,362.0,847.0,444.0,141
truck,0.7216859,921.0,578.0,1356.0,1057.0,141
car,0.49818563,1548.0,207.0,1596.0,242.0,141
car,0.8095648,331.0,436.0,473.0,525.0,142
car,0.79346275,722.0,363.0,838.0,452.0,142
truck,0.7127509,936.0,552.0,1365.0,1050.0,142
car,0.50581455,1544.0,202.0,1597.0,237.0,142
car,0.833313,319.0,443.0,460.0,526.0,143
car,0.7594013,715.0,373.0,832.0,452.0,143
truck,0.6474514,952.0,542.0,1372.0,1050.0,143
car,0.60646677,1546.0,207.0,1598.0,239.0,143
car,0.8788848,304.0,445.0,452.0,534.0,144
car,0.70404124,707.0,376.0,823.0,456.0,144
truck,0.6168437,964.0,538.0,1380.0,1043.0,144
