classes,conf,x1,y1,x2,y2,fps
car,0.56397915,1380,307,1456,356,266
car,0.48878002,933,285,1020,347,266
car,0.47152424,1581,228,1620,253,266
car,0.7493706,305,418,477,528,267
car,0.6138282,1383,302,1458,354,267
car,0.5421171,1653,227,1692,260,267
car,0.54145217,10,773,369,945,267
truck,0.47162342,925,286,1013,348,267
car,0.43625355,1580,227,1618,253,267
car,0.84872437,290,418,469,533,268
car,0.7432494,54,759,396,940,268
car,0.5265331,1387,301,1457,353,268
truck,0.42870998,924,285,1008,348,268
car,0.4133873,922,287,1007,349,268
car,0.8120613,273,424,447,536,269
car,0.73432755,95,742,424,935,269
car,0.49241352,1392,304,1461,353,269
car,0.41844785,1583,226,1618,254,269
truck,0.40252876,915,287,1004,351,269
car,0.859015,255,429,430,542,270
car,0.55681276,905,291,1000,353,270
car,0.4791603,1392,298,1458,350,270
car,0.469532,1583,227,1618,253,270
truck,0.45370817,128,734,458,940,270
car,0.42417526,126,733,457,938,270
car,0.84015346,161,720,479,927,271
car,0.8388126,234,437,412,546,271
car,0.50644875,1584,227,1623,253,271
truck,0.46754265,897,294,993,358,271
car,0.46241045,1654,226,1694,259,271
car,0.45269728,1396,301,1465,351,271
car,0.85763025,191,712,505,922,272
car,0.8398044,217,438,397,551,272
car,0.48918915,1656,226,1695,258,272
car,0.47917128,1401,301,1467,348,272
car,0.40197182,897,311,985,358,272
car,0.8640919,196,441,380,557,273
car,0.8569851,227,694,530,901,273
car,0.49192715,1656,226,1695,258,273
car,0.4252975,1401,298,1468,350,273
car,0.78362775,256,688,556,882,274
car,0.73978424,183,444,367,564,274
car,0.5062947,1658,226,1696,257,274
car,0.45564055,1404,296,1472,342,274
car,0.4125595,882,301,977,362,274
car,0.4056406,1582,228,1625,251,274
car,0.8575549,162,448,350,569,275
car,0.80730057,286,674,576,874,275
car,0.50528526,1408,297,1476,341,275
truck,0.5028701,877,295,971,363,275
car,0.43572998,1657,226,1697,258,275
car,0.8723192,140,453,332,579,276
car,0.7523346,312,668,595,861,276
car,0.52121544,1409,292,1480,342,276
car,0.46486616,1584,226,1623,248,276
truck,0.4249735,875,298,964,365,276
car,0.8944402,119,460,318,585,277
car,0.82390594,342,652,620,843,277
car,0.6134796,1414,292,1483,341,277
car,0.5305886,1583,225,1624,248,277
truck,0.4787171,866,298,957,365,277
car,0.85860443,97,460,303,589,278
car,0.54199505,363,643,646,836,278
truck,0.54101944,857,296,950,367,278
car,0.5179448,1584,224,1623,247,278
car,0.51284266,1416,292,1485,340,278
truck,0.4483614,366,637,645,831,278
car,0.8568907,76,465,277,596,279
car,0.68385077,396,636,658,817,279
car,0.5988121,1419,289,1485,339,279
truck,0.5487952,853,297,944,369,279
car,0.51157856,1584,223,1623,246,279
truck,0.5039215,392,632,665,819,279
car,0.4721775,1656,226,1695,257,279
car,0.8440876,54,471,257,600,280
car,0.81330895,419,629,678,803,280
car,0.563395,1423,291,1490,337,280
truck,0.51169395,843,297,944,370,280
car,0.46978378,1584,223,1626,246,280
car,0.46526432,1655,225,1696,255,280
car,0.8420284,35,472,238,607,281
car,0.74178123,439,620,703,792,281
car,0.5605974,832,299,933,374,281
car,0.45491457,1426,293,1490,336,281
truck,0.45385742,830,298,934,376,281
car,0.78465676,10,483,220,614,282
truck,0.5583782,466,609,717,779,282
car,0.53720903,827,298,927,375,282
truck,0.46443582,823,296,929,377,282
car,0.45321465,1657,225,1700,256,282
car,0.84868526,0,486,197,622,283
car,0.78160834,819,302,924,378,283
truck,0.5798931,491,604,733,774,283
car,0.41310346,1658,226,1699,254,283
car,0.40132427,1432,291,1493,334,283
car,0.7628491,0,493,176,627,284
truck,0.53303957,813,300,916,381,284
car,0.51754475,514,596,752,758,284
truck,0.4185152,513,595,757,759,284
car,0.6290865,0,497,156,635,285
car,0.5937886,803,309,914,381,285
car,0.58745027,1434,286,1500,331,285
truck,0.5405965,531,586,766,749,285
car,0.40385485,1658,226,1699,254,285
car,0.7073078,0,500,133,643,286
car,0.696681,550,579,784,735,286
car,0.59185624,1440,287,1500,329,286
car,0.5188489,800,306,907,384,286
car,0.40778422,1658,226,1699,254,286
car,0.7307768,572,575,799,728,287
car,0.5316353,1,505,113,654,287
car,0.42690253,789,313,894,387,287
car,0.6894336,783,312,885,388,288
truck,0.47345257,592,561,816,720,288
car,0.4528246,1443,285,1503,327,288
car,0.81505203,611,552,830,709,289
truck,0.5284734,776,315,882,390,289
car,0.4022522,1447,285,1502,324,289
truck,0.56330967,768,315,870,392,290
truck,0.47603035,629,545,847,700,290
car,0.42718828,1594,220,1631,245,290
car,0.4053414,1659,223,1701,253,290
truck,0.5158644,758,315,866,394,291
car,0.478961,1659,223,1701,252,291
car,0.45312572,758,317,864,394,291
car,0.45281887,1595,221,1633,244,291
truck,0.43585587,642,542,858,693,291
car,0.7124162,751,323,857,396,292
car,0.4855528,1661,221,1702,251,292
car,0.48537445,663,533,873,683,292
truck,0.47358894,662,533,874,684,292
car,0.445261,1455,283,1511,321,292
car,0.7039046,679,529,887,676,293
truck,0.5456042,742,316,851,399,293
car,0.53552985,742,317,854,399,293
car,0.5014367,1661,221,1702,252,293
car,0.7222259,733,322,844,401,294
truck,0.6627846,693,525,895,670,294
car,0.4750533,1664,221,1702,250,294
truck,0.5560756,712,519,908,662,295
car,0.5334542,722,321,838,404,295
truck,0.52446556,718,321,839,405,295
car,0.432539,1665,219,1701,249,295
car,0.41911125,1459,277,1521,318,295
car,0.7519617,713,322,829,407,296
car,0.6767216,728,508,925,650,296
car,0.40819,1666,220,1703,248,296
car,0.6271689,740,507,937,643,297
car,0.5277424,706,325,819,412,297
truck,0.46284795,706,326,817,412,297
truck,0.5715351,758,499,946,635,298
car,0.5437975,694,327,811,412,298
truck,0.53845406,695,326,811,414,298
truck,0.62351704,769,495,956,629,299
truck,0.5108385,686,332,803,415,299
car,0.44295883,1466,275,1526,315,299
car,0.42149258,686,334,802,414,299
car,0.64712906,675,334,796,420,300
car,0.5165405,1470,275,1528,314,300
truck,0.50268173,785,486,970,619,300
truck,0.60680294,797,486,979,615,301
car,0.4863882,664,332,791,425,301
truck,0.45451832,667,330,788,425,301
car,0.43788052,1669,216,1703,245,301
truck,0.6346159,809,478,993,612,302
truck,0.6050141,658,330,777,428,302
truck,0.57429695,823,476,998,601,303
truck,0.5182848,648,339,770,428,303
car,0.7501724,834,473,1005,594,304
truck,0.54725647,640,342,761,429,304
truck,0.42815065,835,472,1001,595,304
car,0.57200575,623,341,756,432,305
truck,0.47742462,848,466,1018,591,305
truck,0.44139862,626,341,753,433,305
car,0.69624424,858,463,1029,585,306
car,0.61180115,615,339,744,435,306
car,0.50031805,1671,210,1704,241,306
truck,0.46160984,616,339,742,436,306
car,0.46115184,1484,270,1542,310,306
truck,0.5576515,605,341,731,439,307
car,0.5270331,601,343,739,440,307
truck,0.49648333,873,460,1030,581,307
car,0.55646825,589,353,726,440,308
truck,0.5201688,879,451,1046,574,308
truck,0.49399853,590,351,725,439,308
truck,0.5695808,893,453,1054,567,309
car,0.5435085,584,351,711,444,309
car,0.56948304,572,354,701,450,310
truck,0.48277974,905,450,1063,564,310
truck,0.41413736,570,353,703,452,310
car,0.7605219,559,357,693,454,311
car,0.5649576,917,445,1072,559,311
car,0.7505262,547,358,681,459,312
car,0.53033066,923,439,1078,552,312
car,0.7057042,538,360,669,460,313
truck,0.45275116,932,435,1087,544,313
car,0.5230465,946,434,1092,543,314
truck,0.49041986,523,363,661,464,314
truck,0.48583078,946,433,1093,544,314
car,0.4425602,523,362,662,463,314
truck,0.507473,512,363,650,465,315
truck,0.47639585,956,426,1097,536,315
truck,0.5766449,498,363,641,471,316
truck,0.49289513,961,427,1106,533,316
truck,0.58158875,483,371,634,473,317
car,0.5629492,972,421,1114,529,317
truck,0.5924072,982,420,1121,527,318
truck,0.46110392,472,375,617,477,318
car,0.44962692,473,377,624,479,318
truck,0.68350315,990,413,1131,524,319
truck,0.541265,457,376,605,483,319
car,0.521209,99,821,464,997,319
truck,0.71020603,999,409,1137,516,320
truck,0.6099129,444,380,591,486,320
car,0.6585431,200,785,522,933,321
truck,0.6569624,1008,406,1145,511,321
car,0.5345135,428,380,580,488,321
truck,0.51102924,428,381,579,491,321
truck,0.6877785,1018,404,1151,508,322
truck,0.53054094,414,381,563,495,322
car,0.5209267,415,381,564,492,322
car,0.7389343,398,387,551,502,323
truck,0.58493614,1024,404,1160,503,323
car,0.7719469,384,391,538,503,324
truck,0.7125182,1031,400,1160,499,324
car,0.5568886,305,740,622,919,324
car,0.7736211,371,394,525,509,325
truck,0.6836841,1038,398,1168,496,325
car,0.6481993,352,731,645,904,325
car,0.8019209,351,400,517,511,326
truck,0.67821765,1047,394,1173,492,326
car,0.56583166,380,720,674,900,326
truck,0.6231904,1053,389,1181,487,327
car,0.550406,339,403,501,518,327
truck,0.48462844,337,402,508,521,327
truck,0.57371974,1055,388,1186,484,328
car,0.5322051,440,695,747,901,328
car,0.5003283,322,402,489,522,328
truck,0.4612627,321,404,488,522,328
truck,0.6241169,1068,384,1193,482,329
car,0.61670923,304,405,471,524,329
car,0.754931,284,408,454,534,330
truck,0.6166277,1074,386,1200,475,330
car,0.6801138,269,416,436,535,331
truck,0.5878067,1083,381,1202,474,331
car,0.74425054,248,418,423,541,332
truck,0.6302538,1087,375,1205,471,332
car,0.40048742,565,656,803,771,332
car,0.8319349,229,414,412,547,333
truck,0.58090115,1096,373,1210,468,333
car,0.4392128,589,644,826,761,333
car,0.807497,210,428,395,547,334
truck,0.61329603,1101,372,1219,463,334
car,0.746202,192,429,375,559,335
car,0.6407976,628,624,870,766,335
car,0.59588814,1105,371,1220,460,335
car,0.4054625,633,628,842,711,335
car,0.6115093,175,438,356,563,336
truck,0.5629735,1113,368,1225,458,336
truck,0.47228336,175,434,362,564,336
car,0.67355275,152,442,337,571,337
truck,0.55482244,1119,365,1230,454,337
car,0.7662041,135,441,322,578,338
truck,0.53567314,1127,363,1238,448,338
car,0.43052673,1233,218,1290,262,338
truck,0.5438576,112,446,305,584,339
truck,0.51942706,1132,360,1247,451,339
car,0.44395804,109,448,307,583,339
truck,0.49228668,1136,361,1247,445,340
car,0.483953,93,449,287,590,340
car,0.8269787,63,455,265,595,341
truck,0.45407057,1141,357,1256,443,341
car,0.7012849,44,460,248,601,342
truck,0.5151608,1148,353,1253,439,342
truck,0.5059364,1153,352,1257,437,343
car,0.4918623,22,460,223,607,343
truck,0.46617126,20,462,224,607,343
car,0.58155227,0,468,209,617,344
truck,0.5000751,632,559,1023,920,344
truck,0.4708886,1156,351,1267,435,344
car,0.41058183,1158,353,1261,436,344
truck,0.64855814,648,560,1032,923,345
truck,0.552125,0,478,178,621,345
car,0.5373173,0,480,181,620,345
truck,0.5263572,1163,352,1272,432,345
car,0.7371464,0,483,163,624,346
truck,0.6716914,670,549,1034,922,346
truck,0.50004625,1167,350,1271,429,346
truck,0.7169175,689,541,1035,896,347
truck,0.44804263,1175,344,1276,427,347
truck,0.6919422,698,532,1073,883,348
truck,0.5146415,1180,344,1280,423,348
truck,0.47902393,0,484,114,647,348
truck,0.7640705,720,527,1074,877,349
truck,0.50230384,1183,343,1282,423,349
truck,0.7637024,737,536,1097,859,350
truck,0.502754,1189,343,1289,420,350
truck,0.78394556,748,532,1082,859,351
truck,0.7703862,766,525,1103,853,352
truck,0.81735945,780,533,1078,835,353
truck,0.43395782,951,503,1155,648,353
truck,0.4246559,1201,336,1301,412,353
truck,0.8426285,793,523,1095,819,354
truck,0.44010234,974,500,1145,658,354
truck,0.40822458,1206,333,1302,409,354
truck,0.8392823,804,524,1104,810,355
truck,0.5866623,986,492,1149,629,355
truck,0.43929577,1211,335,1307,408,355
truck,0.847497,825,521,1104,802,356
truck,0.60412264,989,486,1154,626,356
car,0.49863052,1214,329,1312,403,356
truck,0.8699548,837,521,1111,801,357
truck,0.5262065,1012,478,1167,623,357
car,0.43598127,1219,331,1316,402,357
truck,0.83351135,849,514,1123,793,358
car,0.5268159,1223,329,1314,398,358
truck,0.47869325,1021,478,1172,621,358
truck,0.77591276,862,508,1124,781,359
truck,0.5351329,1030,477,1181,599,359
truck,0.4174292,1226,326,1321,398,359
truck,0.830945,877,494,1136,767,360
truck,0.45302057,1040,471,1185,600,360
truck,0.41156578,1234,324,1324,395,360
truck,0.7864957,886,489,1141,760,361
truck,0.44787836,1237,325,1328,395,361
truck,0.4065647,1174,227,1236,281,361
truck,0.8454323,897,487,1147,750,362
truck,0.52166915,1065,460,1218,596,362
car,0.4490292,1242,319,1329,391,362
truck,0.43181992,1170,228,1235,283,362
truck,0.84104776,910,484,1157,746,363
truck,0.55075336,1071,456,1224,592,363
car,0.4628806,1245,319,1335,390,363
truck,0.82819986,922,473,1171,735,364
truck,0.59448004,1078,452,1223,597,364
car,0.40942693,1247,319,1338,388,364
truck,0.8326776,930,479,1170,728,365
truck,0.5507326,1089,452,1230,579,365
car,0.41772747,1253,318,1341,385,365
truck,0.8031702,942,473,1185,721,366
truck,0.49259114,1106,444,1244,556,366
car,0.4094491,1255,318,1341,384,366
truck,0.8484783,951,473,1191,719,367
truck,0.53521514,1117,441,1248,556,367
car,0.47131538,1260,313,1346,380,367
truck,0.79113007,959,463,1192,707,368
car,0.5244863,1261,314,1351,380,368
car,0.46123886,1118,437,1258,556,368
truck,0.435138,1118,433,1256,558,368
truck,0.43063545,1263,315,1350,380,368
truck,0.402503,1152,230,1216,286,368
truck,0.8213444,969,465,1199,689,369
truck,0.4767437,1129,433,1249,557,369
truck,0.45558405,1267,313,1352,377,369
truck,0.41550994,1148,233,1216,286,369
car,0.41156554,1266,313,1354,378,369
truck,0.7810221,980,460,1208,695,370
car,0.62315226,1272,312,1353,376,370
car,0.5341916,1135,427,1274,543,370
car,0.4592936,1143,235,1212,287,370
truck,0.7741928,984,452,1217,684,371
car,0.6350808,1144,424,1283,537,371
car,0.4333985,1140,236,1208,288,371
truck,0.4116125,1142,237,1209,288,371
car,0.40136588,1570,233,1610,258,371
truck,0.79064894,996,448,1218,674,372
truck,0.45256376,1138,235,1206,290,372
car,0.43103027,1156,425,1280,528,372
truck,0.8363724,1006,447,1224,666,373
truck,0.43329382,1135,230,1204,290,373
truck,0.40963554,1283,306,1366,372,373
truck,0.82038116,1016,443,1233,663,374
truck,0.4940033,1175,415,1294,518,374
truck,0.42545986,1132,231,1202,291,374
truck,0.41356373,1286,307,1363,369,374
truck,0.7819803,1024,435,1235,660,375
truck,0.48916936,1177,410,1301,510,375
truck,0.4763496,1128,233,1198,292,375
truck,0.46907115,1290,306,1370,366,375
car,0.42678714,1176,410,1304,511,375
truck,0.7567179,1034,430,1237,649,376
truck,0.5342419,1181,409,1301,518,376
truck,0.47355938,1293,303,1370,367,376
truck,0.71768975,1042,428,1243,650,377
bus,0.48308086,1038,432,1243,654,377
car,0.4518528,1190,404,1309,508,377
truck,0.4480431,1295,301,1373,365,377
truck,0.44641495,1123,235,1190,297,377
truck,0.759326,1048,428,1251,635,378
car,0.5344405,1195,406,1316,500,378
truck,0.43638325,1119,233,1188,297,378
truck,0.41818643,1198,405,1311,503,378
truck,0.79763794,1058,427,1261,634,379
truck,0.50484467,1207,397,1317,502,379
car,0.41156816,1576,228,1616,253,379
truck,0.4053278,1116,235,1185,296,379
truck,0.4050994,1301,298,1379,359,379
truck,0.833971,1063,427,1262,628,380
truck,0.5044911,1214,395,1330,496,380
truck,0.4069202,1304,296,1381,358,380
truck,0.80279875,1070,420,1264,625,381
truck,0.4258566,1109,242,1179,297,381
truck,0.41725922,1217,393,1339,489,381
truck,0.75194526,1080,414,1275,619,382
car,0.70213103,1226,392,1342,482,382
truck,0.44179726,1104,241,1177,296,382
car,0.41190863,1309,294,1385,354,382
truck,0.7340262,1087,413,1277,615,383
car,0.55703926,1232,391,1343,480,383
truck,0.47101378,1103,240,1173,298,383
bus,0.68356395,1089,407,1279,609,384
car,0.6646347,1237,387,1349,480,384
car,0.46657205,1314,293,1386,353,384
truck,0.45237064,1093,405,1280,611,384
truck,0.4308846,1095,243,1167,299,384
car,0.67551756,1243,385,1352,479,385
truck,0.6444466,1098,404,1286,606,385
bus,0.51562357,1094,403,1285,608,385
truck,0.45311093,1090,242,1164,301,385
truck,0.6812773,1106,402,1291,597,386
car,0.6205702,1250,385,1356,476,386
car,0.49136806,1320,290,1395,351,386
bus,0.4834156,1102,402,1291,601,386
truck,0.45448303,1090,239,1160,301,386
truck,0.7552316,1111,396,1296,591,387
car,0.55410385,1323,290,1396,352,387
truck,0.43718934,1086,242,1158,303,387
car,0.43125153,1086,242,1160,305,387
truck,0.7784116,1119,397,1301,588,388
car,0.42945147,1327,290,1397,349,388
truck,0.42255497,1084,242,1155,305,388
truck,0.7164459,1127,394,1309,585,389
car,0.6136222,1327,289,1400,347,389
car,0.56090355,1269,375,1374,461,389
truck,0.47391248,1076,242,1151,304,389
truck,0.7415986,1133,390,1310,583,390
car,0.48485756,1072,243,1148,307,390
car,0.45097518,1332,288,1401,345,390
car,0.44089794,1276,373,1378,460,390
truck,0.41425848,1072,241,1148,306,390
truck,0.732929,1138,388,1311,573,391
car,0.63917255,1277,368,1382,453,391
car,0.54530215,1071,243,1146,308,391
truck,0.7903254,1146,389,1321,567,392
car,0.51935434,1338,289,1404,342,392
car,0.46062756,1286,363,1387,453,392
truck,0.41466236,1068,246,1141,309,392
truck,0.7714734,1148,386,1321,562,393
car,0.6342144,1285,364,1390,449,393
truck,0.4640615,1062,244,1141,309,393
truck,0.7683792,1154,385,1327,563,394
car,0.6114187,1293,364,1394,446,394
truck,0.68996,1157,378,1331,562,395
car,0.5140829,1301,363,1393,441,395
truck,0.45772552,1055,247,1135,309,395
truck,0.722981,1165,379,1332,552,396
truck,0.6930442,1174,379,1337,548,397
car,0.5784626,1310,358,1402,439,397
truck,0.7858014,1178,377,1338,547,398
car,0.6511717,1316,356,1403,435,398
truck,0.50593615,1042,248,1118,317,398
car,0.44704247,1354,280,1415,336,398
truck,0.7069397,1183,372,1341,540,399
car,0.65119267,1317,353,1407,434,399
car,0.47900152,1036,253,1115,316,399
car,0.47415042,1355,280,1420,333,399
truck,0.4284327,1034,250,1114,317,399
truck,0.755044,1190,366,1352,539,400
car,0.6905031,1329,354,1413,429,400
truck,0.7557678,1194,368,1354,536,401
car,0.5764046,1330,349,1419,427,401
truck,0.4545145,1027,250,1109,323,401
truck,0.7377224,1196,361,1357,533,402
truck,0.5252173,1024,250,1106,322,402
car,0.49861193,1333,345,1425,425,402
truck,0.7582135,1200,360,1359,529,403
car,0.5740726,1336,343,1426,423,403
truck,0.47328353,1021,252,1100,323,403
truck,0.771147,1208,361,1362,527,404
car,0.66790175,1345,345,1429,421,404
truck,0.4805982,1017,254,1100,322,404
car,0.45855188,1362,274,1430,328,404
truck,0.7248049,1211,353,1367,517,405
truck,0.4534607,1010,256,1096,326,405
truck,0.7426071,1217,355,1368,514,406
car,0.7100022,1350,340,1434,415,406
truck,0.44943047,1005,254,1092,324,406
car,0.44175768,1368,273,1433,324,406
car,0.690547,1352,341,1438,415,407
truck,0.68807316,1222,353,1374,514,407
car,0.61398554,1367,270,1435,322,407
truck,0.50519943,998,258,1089,327,407
truck,0.68414855,1226,350,1378,509,408
car,0.5426414,1359,341,1441,414,408
truck,0.48316216,992,256,1083,329,408
car,0.47975063,1368,270,1438,326,408
truck,0.6290729,1229,346,1381,508,409
car,0.5993128,1366,340,1442,408,409
car,0.4451487,1373,270,1438,321,409
car,0.41818714,991,256,1081,329,409
truck,0.4046011,992,257,1078,327,409
truck,0.6955147,1235,346,1382,508,410
car,0.6149726,1366,343,1447,405,410
truck,0.4441681,984,259,1073,330,410
truck,0.7098377,1241,340,1389,503,411
car,0.5912368,1370,338,1449,403,411
car,0.50011253,977,258,1067,333,411
truck,0.47118378,978,259,1067,331,411
truck,0.6077893,1244,338,1387,501,412
car,0.56489754,973,259,1063,333,412
car,0.5520973,1372,330,1451,403,412
truck,0.42178345,973,260,1062,332,412
truck,0.6153662,1246,334,1385,498,413
truck,0.49821377,970,260,1060,333,413
car,0.42673516,972,261,1060,334,413
truck,0.63189983,1249,339,1391,495,414
car,0.4987414,962,262,1056,337,414
car,0.4504938,1378,325,1458,398,414
truck,0.45001507,959,264,1055,337,414
truck,0.6426599,1257,333,1392,493,415
car,0.6013174,1383,331,1459,397,415
truck,0.46344185,958,264,1052,340,415
truck,0.6685102,1263,328,1397,489,416
car,0.5312195,1387,329,1460,394,416
truck,0.5215473,954,270,1048,340,416
truck,0.67718506,1265,331,1396,486,417
truck,0.5177498,950,268,1045,339,417
car,0.49343872,1389,322,1464,393,417
truck,0.75409985,1268,332,1399,481,418
truck,0.584311,944,265,1039,341,418
car,0.46241498,1390,321,1468,392,418
truck,0.7242794,1273,330,1403,477,419
truck,0.6264725,938,266,1031,342,419
truck,0.68176174,1277,329,1405,477,420
truck,0.49920678,931,269,1027,346,420
car,0.45873904,1398,321,1473,388,420
truck,0.64440966,1281,329,1410,465,421
truck,0.47266483,926,269,1020,345,421
truck,0.71382284,1284,326,1415,468,422
truck,0.53281784,919,270,1012,346,422
truck,0.71201086,1291,322,1415,467,423
truck,0.44166136,912,267,1008,351,423
truck,0.7008374,1294,314,1421,468,424
truck,0.474401,907,269,1003,354,424
car,0.4627943,1411,315,1484,380,424
truck,0.7261894,1297,316,1423,462,425
car,0.5855615,900,274,1001,355,425
car,0.5060935,1413,317,1484,378,425
truck,0.6281853,1297,313,1424,459,426
truck,0.536788,895,274,995,356,426
truck,0.6368854,1301,313,1426,458,427
car,0.5320132,888,273,993,357,427
car,0.44563293,1417,314,1488,371,427
truck,0.6240854,1305,314,1428,455,428
truck,0.5800781,882,271,982,359,428
truck,0.6267252,1306,313,1428,451,429
car,0.6081009,878,273,982,360,429
car,0.45887232,1418,309,1492,370,429
truck,0.68445015,1311,313,1429,449,430
truck,0.57790875,869,276,971,363,430
truck,0.4907155,863,280,967,365,431
truck,0.49023318,1316,307,1436,449,431
truck,0.53593254,1321,313,1439,446,432
truck,0.53217363,854,283,959,364,432
car,0.49359632,1427,307,1495,364,432
truck,0.59532833,853,285,953,370,433
truck,0.5395601,1322,310,1441,445,433
truck,0.6228411,843,286,945,371,434
truck,0.6167865,1323,313,1440,443,434
car,0.5058651,1434,298,1499,362,434
truck,0.5921235,829,282,941,373,435
truck,0.50231767,1328,307,1444,440,435
truck,0.6338382,823,286,935,375,436
truck,0.56646967,1330,307,1442,436,436
truck,0.60444117,817,286,931,377,437
truck,0.55254936,1334,304,1446,436,437
truck,0.58871126,1338,303,1449,434,438
truck,0.5443101,813,290,920,382,438
truck,0.6110387,1340,300,1447,432,439
truck,0.4907422,804,290,919,383,439
truck,0.5465269,798,290,912,386,440
truck,0.43076754,1344,297,1453,431,440
bus,0.4595766,791,291,904,386,441
truck,0.44055462,793,292,901,384,441
truck,0.6127391,780,294,899,388,442
truck,0.54151726,1349,294,1461,427,442
truck,0.5227268,773,297,891,388,443
truck,0.4382515,1351,294,1478,425,443
truck,0.5789318,1355,289,1489,423,444
truck,0.5665362,765,296,884,390,444
car,0.4034729,1452,288,1520,351,444
truck,0.5862129,756,302,872,395,445
truck,0.52807784,1356,292,1486,421,445
truck,0.55755615,1360,294,1473,419,446
truck,0.5467844,747,301,875,396,446
car,0.5208206,1459,285,1522,344,446
truck,0.72963953,739,303,865,397,447
truck,0.5352342,1364,292,1471,417,447
car,0.49779654,1461,287,1521,341,447
truck,0.63105583,727,305,849,401,448
car,0.6020968,1461,286,1523,341,448
truck,0.50626755,1365,294,1473,416,448
truck,0.66476154,722,306,849,403,449
truck,0.46720886,1366,293,1478,414,449
truck,0.6746006,715,310,841,405,450
truck,0.5966592,1369,293,1478,413,450
car,0.5119109,1466,285,1527,338,450
truck,0.5220151,704,306,828,410,451
truck,0.49479675,1371,292,1482,410,451
car,0.475708,703,307,834,413,451
car,0.41277027,1466,285,1528,336,451
car,0.50784016,1471,283,1529,334,452
truck,0.5028882,693,310,825,411,452
truck,0.4627776,1373,290,1481,408,452
truck,0.57060623,687,313,816,414,453
truck,0.5385194,1376,289,1486,406,453
car,0.489496,1474,282,1529,333,453
car,0.42015994,1605,197,1647,223,453
truck,0.5301833,1377,287,1483,402,454
truck,0.5139952,675,315,803,421,454
car,0.41211176,1605,194,1647,223,454
truck,0.5563266,664,319,794,423,455
truck,0.45906067,1379,285,1486,401,455
truck,0.6132803,658,318,784,426,456
truck,0.46156573,1385,284,1486,398,456
car,0.57255363,644,320,778,426,457
truck,0.49793816,1388,279,1492,398,457
truck,0.57821417,636,322,767,429,458
truck,0.5300183,1389,281,1489,397,458
truck,0.6379037,622,325,757,432,459
truck,0.46871138,1393,282,1496,395,459
truck,0.66746235,610,324,752,436,460
truck,0.4686594,1395,278,1502,392,460
truck,0.6351888,599,328,741,438,461
truck,0.47838545,1397,282,1497,392,461
car,0.58473444,587,328,730,439,462
truck,0.51445556,1402,281,1496,390,462
truck,0.45157576,586,329,731,441,462
truck,0.602113,577,329,719,444,463
bus,0.62593365,567,331,709,448,464
truck,0.5476644,1403,282,1498,389,464
truck,0.45698833,566,331,707,448,464
truck,0.56492615,553,334,698,450,465
truck,0.41824436,1405,283,1501,387,465
truck,0.5089607,541,337,689,455,466
truck,0.44005513,1407,276,1518,385,466
car,0.4890995,527,342,675,458,467
truck,0.5277927,1411,278,1505,382,468
bus,0.44478893,514,346,666,463,468
truck,0.4243505,513,343,666,459,468
bus,0.6566405,501,345,654,465,469
truck,0.44315863,1414,270,1508,380,469
truck,0.4224987,503,345,654,467,469
bus,0.49779248,486,349,645,471,470
truck,0.5700102,474,352,633,471,471
truck,0.51603985,1416,269,1512,376,471
truck,0.593899,462,351,621,477,472
truck,0.5956135,446,351,607,480,473
bus,0.51552343,429,356,595,482,474
truck,0.4968624,428,356,597,487,474
car,0.44533634,990,313,1068,357,474
car,0.54636383,987,316,1062,355,475
bus,0.4658594,415,360,576,492,475
truck,0.43589687,412,360,580,488,475
truck,0.5790868,402,367,564,492,476
truck,0.49551964,383,368,555,499,477
bus,0.5250807,368,369,543,501,478
truck,0.40534866,368,370,541,502,478
truck,0.60562634,355,374,522,508,479
bus,0.54117393,336,375,512,512,480
truck,0.5400574,335,378,518,513,480
truck,0.5105989,318,377,499,519,481
truck,0.4578359,1441,259,1537,361,481
truck,0.5254519,301,380,481,520,482
truck,0.46614814,1440,260,1537,360,482
truck,0.71404314,867,889,1176,1070,483
car,0.56555176,0,840,270,995,483
truck,0.53976774,1440,255,1529,359,483
truck,0.53446007,283,384,467,529,483
car,0.47906804,280,386,470,523,483
car,0.6483052,1,820,305,993,484
car,0.5897598,266,388,460,530,484
truck,0.5233288,893,882,1188,1071,484
truck,0.49958038,1441,256,1538,357,484
truck,0.44921875,262,388,452,531,484
car,0.811039,11,807,331,990,485
truck,0.6674626,911,866,1206,1071,485
car,0.50603294,242,392,435,537,485
truck,0.44638395,1443,255,1537,356,485
car,0.84088326,53,790,362,962,486
truck,0.5232763,924,849,1220,1069,486
truck,0.5154052,228,396,420,540,486
truck,0.44757605,1443,259,1528,356,486
car,0.8454628,94,780,390,959,487
truck,0.55075336,948,832,1230,1072,487
car,0.5344248,208,402,412,544,487
truck,0.4750595,1445,256,1532,354,487
car,0.45589614,910,336,994,377,487
truck,0.43453932,204,400,403,545,487
car,0.8986759,126,766,422,934,488
truck,0.5100143,967,815,1241,1068,488
truck,0.49720764,186,402,388,552,488
truck,0.48316193,1445,257,1531,355,488
car,0.4447937,186,401,386,550,488
car,0.90041757,162,752,454,922,489
car,0.6548538,983,800,1253,1059,489
truck,0.49009943,163,405,368,558,489
car,0.894541,192,738,472,909,490
truck,0.6163266,997,782,1268,1039,490
car,0.6099949,143,411,352,567,490
car,0.5334263,884,339,976,389,490
