classes,conf,x1,y1,x2,y2,fps
car,0.4387684,1661.0,185.0,1723.0,250.0,15
car,0.40292406,940.0,304.0,1040.0,353.0,15
car,0.8840561,718.0,473.0,946.0,587.0,16
car,0.8175039,797.0,308.0,919.0,370.0,16
car,0.5681269,1534.0,246.0,1586.0,277.0,16
car,0.534112,1479.0,281.0,1540.0,319.0,16
car,0.5274658,916.0,308.0,1034.0,367.0,16
car,0.48736382,1415.0,257.0,1469.0,291.0,16
car,0.44009686,1662.0,186.0,1722.0,250.0,16
car,0.4323511,1582.0,219.0,1625.0,249.0,16
car,0.8729582,748.0,467.0,974.0,574.0,17
car,0.8321414,781.0,317.0,904.0,370.0,17
car,0.7054868,1481.0,276.0,1546.0,316.0,17
car,0.6981468,1419.0,255.0,1471.0,290.0,17
car,0.643775,1550.0,277.0,1633.0,347.0,17
car,0.5593684,1534.0,246.0,1586.0,282.0,17
car,0.5034728,895.0,308.0,1022.0,365.0,17
car,0.4895649,1582.0,218.0,1625.0,248.0,17
car,0.42264748,1662.0,189.0,1722.0,248.0,17
car,0.85020065,782.0,459.0,997.0,559.0,18
car,0.7298584,763.0,319.0,887.0,373.0,18
car,0.7012775,1487.0,275.0,1548.0,313.0,18
car,0.6919348,1556.0,277.0,1636.0,341.0,18
car,0.62014294,1422.0,254.0,1476.0,289.0,18
car,0.40412998,1541.0,246.0,1588.0,277.0,18
car,0.82542896,812.0,448.0,1019.0,551.0,19
car,0.77676344,740.0,323.0,874.0,383.0,19
car,0.6999254,1490.0,273.0,1550.0,312.0,19
car,0.6456957,1425.0,252.0,1476.0,287.0,19
car,0.5045471,1136.0,244.0,1212.0,296.0,19
car,0.4621582,1557.0,274.0,1635.0,341.0,19
car,0.40197182,1543.0,241.0,1592.0,275.0,19
car,0.8381331,835.0,443.0,1037.0,538.0,20
car,0.8230305,720.0,327.0,860.0,387.0,20
car,0.71068907,1492.0,273.0,1556.0,309.0,20
car,0.67958593,1562.0,274.0,1639.0,338.0,20
car,0.6305039,1431.0,252.0,1482.0,283.0,20
car,0.4712963,1586.0,222.0,1630.0,254.0,20
car,0.41998672,1544.0,241.0,1594.0,276.0,20
car,0.86152554,867.0,435.0,1053.0,529.0,21
car,0.7162299,702.0,330.0,840.0,388.0,21
car,0.62954164,1497.0,272.0,1557.0,307.0,21
car,0.61599636,1563.0,271.0,1638.0,336.0,21
car,0.5903349,1436.0,250.0,1481.0,281.0,21
car,0.81561613,890.0,426.0,1071.0,520.0,22
car,0.79416966,679.0,337.0,824.0,397.0,22
car,0.7049978,1497.0,270.0,1560.0,305.0,22
car,0.67695975,1439.0,248.0,1489.0,279.0,22
car,0.5880933,1565.0,271.0,1642.0,333.0,22
car,0.44260025,1550.0,239.0,1597.0,269.0,22
car,0.8754935,912.0,420.0,1088.0,507.0,23
car,0.78098106,658.0,338.0,800.0,402.0,23
car,0.69355273,1570.0,268.0,1643.0,330.0,23
car,0.65768623,1505.0,269.0,1561.0,302.0,23
car,0.64342594,1440.0,249.0,1491.0,279.0,23
car,0.88741565,935.0,408.0,1107.0,499.0,24
car,0.68727875,633.0,346.0,783.0,408.0,24
car,0.67641735,1507.0,268.0,1563.0,301.0,24
car,0.6502204,1572.0,266.0,1644.0,328.0,24
car,0.58199096,1446.0,245.0,1494.0,276.0,24
car,0.417768,629.0,366.0,710.0,408.0,24
car,0.8688283,959.0,406.0,1120.0,491.0,25
car,0.7219219,605.0,349.0,766.0,414.0,25
car,0.5988021,1448.0,247.0,1498.0,275.0,25
car,0.5531206,1512.0,269.0,1560.0,299.0,25
car,0.543221,1573.0,265.0,1646.0,327.0,25
car,0.5282872,736.0,347.0,877.0,416.0,25
car,0.8553467,981.0,399.0,1134.0,477.0,26
car,0.7212992,582.0,355.0,740.0,419.0,26
car,0.56721354,1573.0,261.0,1646.0,324.0,26
car,0.47550392,1451.0,244.0,1498.0,269.0,26
car,0.47436237,1516.0,266.0,1568.0,298.0,26
car,0.45771742,737.0,348.0,865.0,406.0,26
car,0.7793608,552.0,357.0,718.0,428.0,27
car,0.76496124,995.0,393.0,1147.0,475.0,27
car,0.6667328,1518.0,262.0,1566.0,294.0,27
car,0.6325402,1574.0,260.0,1648.0,320.0,27
car,0.5223055,1074.0,257.0,1163.0,305.0,27
car,0.45759106,691.0,355.0,845.0,427.0,27
car,0.44856262,1455.0,246.0,1500.0,269.0,27
car,0.82115364,527.0,363.0,695.0,436.0,28
car,0.73371506,1016.0,389.0,1162.0,465.0,28
car,0.5433197,663.0,362.0,830.0,442.0,28
car,0.40060186,1463.0,244.0,1503.0,267.0,28
car,0.7896602,495.0,368.0,669.0,441.0,29
car,0.78700876,1034.0,380.0,1179.0,458.0,29
car,0.5951328,633.0,368.0,801.0,448.0,29
car,0.576622,1582.0,260.0,1655.0,316.0,29
car,0.5513606,1522.0,262.0,1574.0,292.0,29
car,0.40203238,1050.0,258.0,1143.0,308.0,29
car,0.8119261,465.0,372.0,637.0,447.0,30
car,0.77705956,1049.0,374.0,1192.0,449.0,30
car,0.59459853,1585.0,260.0,1658.0,316.0,30
car,0.5275583,1466.0,242.0,1509.0,268.0,30
car,0.5142646,1521.0,253.0,1578.0,291.0,30
car,0.42747188,1041.0,262.0,1134.0,316.0,30
car,0.8372922,1066.0,370.0,1201.0,445.0,31
car,0.76074433,433.0,377.0,614.0,458.0,31
car,0.5918205,1528.0,253.0,1577.0,288.0,31
car,0.48976326,573.0,382.0,754.0,464.0,31
car,0.44851112,1029.0,263.0,1124.0,317.0,31
truck,0.41061687,1590.0,256.0,1659.0,314.0,31
car,0.8119211,400.0,383.0,580.0,466.0,32
car,0.80158997,1080.0,365.0,1213.0,438.0,32
car,0.718174,1590.0,257.0,1659.0,312.0,32
car,0.64715385,537.0,392.0,727.0,473.0,32
car,0.57289886,1530.0,255.0,1581.0,288.0,32
car,0.82933044,367.0,388.0,561.0,472.0,33
car,0.81053495,1098.0,361.0,1226.0,431.0,33
car,0.6334436,1533.0,253.0,1581.0,284.0,33
car,0.5816059,499.0,398.0,697.0,489.0,33
car,0.54969716,1009.0,267.0,1104.0,323.0,33
car,0.47374249,1592.0,254.0,1660.0,310.0,33
car,0.8682332,1106.0,356.0,1240.0,424.0,34
car,0.761497,326.0,399.0,521.0,482.0,34
car,0.61911726,462.0,405.0,672.0,502.0,34
car,0.58074,1533.0,252.0,1584.0,282.0,34
car,0.53322506,1594.0,250.0,1661.0,306.0,34
car,0.4738903,994.0,268.0,1094.0,324.0,34
car,0.43420315,1474.0,241.0,1520.0,265.0,34
car,0.8257575,284.0,408.0,494.0,497.0,35
car,0.72003937,424.0,404.0,646.0,513.0,35
car,0.6584687,1596.0,250.0,1662.0,304.0,35
car,0.6103749,1535.0,251.0,1585.0,281.0,35
car,0.608902,1122.0,354.0,1249.0,420.0,35
car,0.7909312,240.0,412.0,455.0,501.0,36
car,0.6806946,385.0,414.0,612.0,520.0,36
car,0.6762314,1599.0,251.0,1665.0,303.0,36
car,0.6376362,1137.0,350.0,1262.0,414.0,36
car,0.6265209,1542.0,248.0,1590.0,281.0,36
car,0.5375533,1483.0,238.0,1526.0,264.0,36
car,0.79303694,198.0,418.0,435.0,514.0,37
car,0.7544656,1151.0,346.0,1267.0,409.0,37
car,0.68379784,339.0,423.0,579.0,543.0,37
car,0.6352663,1543.0,248.0,1589.0,278.0,37
car,0.59654,1604.0,248.0,1664.0,299.0,37
car,0.502512,1484.0,238.0,1525.0,264.0,37
car,0.4293518,965.0,277.0,1064.0,331.0,37
car,0.78984284,156.0,431.0,390.0,525.0,38
car,0.69671893,1165.0,341.0,1276.0,405.0,38
car,0.6852026,1545.0,246.0,1593.0,277.0,38
car,0.6548619,1603.0,250.0,1667.0,301.0,38
car,0.61012197,298.0,438.0,531.0,553.0,38
car,0.57472944,950.0,278.0,1057.0,333.0,38
car,0.76817536,1170.0,337.0,1285.0,399.0,39
car,0.7053757,1608.0,249.0,1665.0,296.0,39
car,0.699615,105.0,436.0,346.0,536.0,39
car,0.65048456,1546.0,246.0,1592.0,276.0,39
car,0.5753963,252.0,452.0,429.0,562.0,39
car,0.54485893,938.0,279.0,1046.0,338.0,39
car,0.40949965,387.0,444.0,510.0,533.0,39
car,0.82805586,1185.0,336.0,1295.0,395.0,40
car,0.7364273,58.0,447.0,301.0,552.0,40
car,0.56992793,195.0,448.0,466.0,576.0,40
car,0.56174064,1549.0,246.0,1595.0,274.0,40
car,0.5086231,927.0,283.0,1033.0,339.0,40
car,0.485497,1611.0,247.0,1668.0,292.0,40
car,0.7861986,1.0,458.0,261.0,565.0,41
car,0.695956,139.0,460.0,435.0,597.0,41
car,0.6909671,1195.0,331.0,1302.0,389.0,41
car,0.6582947,1607.0,241.0,1669.0,290.0,41
car,0.6321771,914.0,285.0,1025.0,344.0,41
car,0.56324387,1553.0,245.0,1600.0,272.0,41
car,0.69440436,0.0,468.0,224.0,580.0,42
car,0.67064476,78.0,473.0,391.0,644.0,42
car,0.6509814,1208.0,329.0,1314.0,386.0,42
car,0.57043433,900.0,289.0,1006.0,344.0,42
car,0.5261593,1554.0,246.0,1602.0,270.0,42
car,0.40779352,1612.0,242.0,1670.0,289.0,42
car,0.7364197,14.0,483.0,337.0,640.0,43
car,0.6817341,0.0,480.0,159.0,597.0,43
car,0.6276355,1218.0,326.0,1318.0,380.0,43
car,0.5967939,888.0,290.0,1002.0,352.0,43
car,0.50113654,1556.0,241.0,1609.0,268.0,43
car,0.6197133,1229.0,320.0,1327.0,377.0,44
train,0.53128767,0.0,492.0,309.0,732.0,44
car,0.48697972,1558.0,241.0,1604.0,268.0,44
car,0.45385003,865.0,293.0,988.0,355.0,44
car,0.40666962,1615.0,238.0,1673.0,287.0,44
car,0.61454487,1239.0,321.0,1339.0,376.0,45
car,0.59759617,854.0,292.0,975.0,359.0,45
car,0.50196123,1558.0,240.0,1610.0,268.0,45
train,0.46482491,1.0,503.0,244.0,713.0,45
car,0.65540385,1244.0,316.0,1347.0,370.0,46
car,0.5989051,835.0,294.0,956.0,365.0,46
car,0.5541611,1617.0,237.0,1674.0,287.0,46
car,0.49256325,1563.0,236.0,1617.0,268.0,46
car,0.62414646,1256.0,311.0,1351.0,366.0,47
car,0.6131294,1623.0,236.0,1677.0,284.0,47
car,0.42021275,1563.0,237.0,1617.0,267.0,47
train,0.4016961,0.0,528.0,133.0,729.0,47
car,0.6650505,1262.0,311.0,1358.0,362.0,48
car,0.5616627,1622.0,226.0,1678.0,283.0,48
car,0.5021374,1568.0,235.0,1615.0,266.0,48
car,0.6845784,1273.0,309.0,1359.0,357.0,49
car,0.50401926,785.0,304.0,919.0,374.0,49
car,0.4001932,1571.0,238.0,1615.0,265.0,49
car,0.71817017,1283.0,306.0,1368.0,353.0,50
car,0.6548538,766.0,306.0,902.0,380.0,50
car,0.5367737,1625.0,228.0,1678.0,277.0,50
car,0.4951315,1569.0,230.0,1617.0,263.0,50
car,0.6301398,746.0,308.0,886.0,385.0,51
car,0.6106765,1288.0,302.0,1376.0,348.0,51
car,0.5448394,1572.0,227.0,1620.0,262.0,51
car,0.5157006,1622.0,231.0,1678.0,276.0,51
car,0.6723914,732.0,316.0,873.0,388.0,52
car,0.58569765,1297.0,300.0,1385.0,346.0,52
car,0.46270967,1573.0,228.0,1616.0,258.0,52
car,0.4149878,1624.0,230.0,1679.0,276.0,52
car,0.5859525,710.0,320.0,854.0,391.0,53
car,0.57132554,1628.0,229.0,1681.0,275.0,53
car,0.55336976,1304.0,297.0,1384.0,344.0,53
car,0.5513077,1577.0,229.0,1621.0,259.0,53
car,0.6940365,689.0,327.0,833.0,400.0,54
car,0.6131251,1582.0,228.0,1625.0,256.0,54
car,0.60016465,1312.0,294.0,1392.0,340.0,54
car,0.44126987,1629.0,230.0,1680.0,270.0,54
car,0.7349825,664.0,329.0,815.0,405.0,55
car,0.67450047,1318.0,293.0,1400.0,338.0,55
car,0.5440211,1582.0,228.0,1625.0,254.0,55
car,0.4751091,1629.0,227.0,1683.0,272.0,55
car,0.76536226,639.0,333.0,798.0,414.0,56
car,0.6256199,1582.0,226.0,1628.0,254.0,56
car,0.5024791,1323.0,293.0,1404.0,337.0,56
car,0.49509764,1632.0,221.0,1683.0,268.0,56
truck,0.4078765,1323.0,290.0,1404.0,338.0,56
car,0.740788,611.0,336.0,780.0,417.0,57
car,0.61647296,1585.0,225.0,1631.0,255.0,57
car,0.5977907,1331.0,289.0,1406.0,334.0,57
car,0.47972894,1631.0,221.0,1681.0,269.0,57
car,0.72728705,590.0,341.0,757.0,427.0,58
car,0.6212473,1587.0,226.0,1632.0,254.0,58
car,0.6043997,1339.0,287.0,1418.0,330.0,58
car,0.45369434,1636.0,225.0,1685.0,266.0,58
car,0.755682,562.0,347.0,737.0,434.0,59
car,0.6380472,1590.0,223.0,1638.0,255.0,59
car,0.6257355,1345.0,286.0,1421.0,328.0,59
car,0.42686963,1637.0,219.0,1684.0,266.0,59
car,0.7866502,535.0,352.0,711.0,440.0,60
car,0.61432457,1589.0,223.0,1636.0,253.0,60
car,0.5846329,1351.0,285.0,1427.0,330.0,60
car,0.49293518,1638.0,225.0,1686.0,264.0,60
car,0.8347671,507.0,354.0,693.0,442.0,61
car,0.61382675,1592.0,221.0,1639.0,253.0,61
car,0.57331085,1637.0,219.0,1687.0,263.0,61
car,0.5448849,1358.0,281.0,1429.0,328.0,61
car,0.78573036,477.0,363.0,672.0,451.0,62
car,0.6104803,1363.0,281.0,1435.0,322.0,62
car,0.5498457,1593.0,223.0,1641.0,255.0,62
car,0.46384335,1639.0,216.0,1688.0,263.0,62
car,0.7930794,444.0,368.0,640.0,462.0,63
car,0.6983185,1368.0,278.0,1437.0,319.0,63
car,0.59939003,1593.0,223.0,1638.0,252.0,63
car,0.41705132,1638.0,215.0,1689.0,262.0,63
car,0.85983396,411.0,374.0,619.0,470.0,64
car,0.6798434,1372.0,275.0,1442.0,317.0,64
car,0.5195527,1596.0,222.0,1644.0,249.0,64
car,0.4273703,1640.0,219.0,1690.0,262.0,64
car,0.8560672,379.0,378.0,592.0,476.0,65
car,0.72514343,1379.0,275.0,1443.0,313.0,65
car,0.44900322,1599.0,220.0,1644.0,250.0,65
car,0.41217947,1640.0,219.0,1693.0,261.0,65
car,0.82923174,340.0,386.0,560.0,484.0,66
car,0.6494808,1383.0,270.0,1447.0,312.0,66
car,0.5452938,1601.0,218.0,1645.0,248.0,66
car,0.43897462,1642.0,218.0,1694.0,261.0,66
car,0.84973526,299.0,390.0,531.0,495.0,67
car,0.6264591,1389.0,270.0,1449.0,310.0,67
car,0.51321983,1605.0,220.0,1641.0,248.0,67
car,0.43641686,1643.0,211.0,1693.0,259.0,67
car,0.82514477,265.0,397.0,498.0,506.0,68
car,0.6120801,1394.0,269.0,1456.0,308.0,68
car,0.48427105,1642.0,206.0,1694.0,259.0,68
car,0.4461193,1606.0,219.0,1643.0,249.0,68
car,0.8259039,220.0,405.0,465.0,518.0,69
car,0.63767076,1400.0,268.0,1462.0,305.0,69
car,0.5246153,1606.0,220.0,1646.0,246.0,69
car,0.51900387,1644.0,209.0,1695.0,254.0,69
car,0.8325999,174.0,411.0,436.0,528.0,70
car,0.7089782,1405.0,262.0,1469.0,305.0,70
car,0.5650635,1644.0,212.0,1695.0,253.0,70
car,0.5244763,1608.0,217.0,1644.0,245.0,70
car,0.76832557,124.0,422.0,396.0,543.0,71
car,0.6144819,1409.0,264.0,1469.0,302.0,71
car,0.56295705,1647.0,212.0,1695.0,252.0,71
car,0.47810125,1610.0,219.0,1645.0,243.0,71
car,0.82168293,73.0,433.0,357.0,555.0,72
car,0.63955235,1414.0,264.0,1477.0,299.0,72
car,0.5174184,1648.0,212.0,1694.0,251.0,72
car,0.44396067,1609.0,217.0,1646.0,242.0,72
car,0.88089466,19.0,438.0,322.0,574.0,73
car,0.5851662,1417.0,264.0,1474.0,298.0,73
car,0.4773438,1651.0,209.0,1697.0,251.0,73
car,0.82098484,0.0,447.0,277.0,583.0,74
car,0.62173843,1420.0,264.0,1479.0,298.0,74
car,0.5191374,1651.0,209.0,1697.0,251.0,74
car,0.7463789,2.0,457.0,226.0,602.0,75
car,0.6568575,1425.0,260.0,1482.0,293.0,75
car,0.5141449,1650.0,210.0,1698.0,249.0,75
car,0.5062256,1652.0,211.0,1699.0,250.0,76
car,0.47636318,1433.0,258.0,1492.0,293.0,76
car,0.5461824,1435.0,258.0,1491.0,293.0,77
car,0.4950106,1651.0,207.0,1700.0,250.0,77
car,0.71973515,0.0,487.0,79.0,599.0,78
car,0.5731323,1439.0,255.0,1498.0,294.0,78
car,0.48250508,1651.0,209.0,1697.0,248.0,78
car,0.54720163,1440.0,254.0,1497.0,292.0,79
car,0.42639828,1656.0,203.0,1698.0,246.0,79
car,0.4934075,1445.0,253.0,1502.0,288.0,80
car,0.4029107,1654.0,208.0,1697.0,246.0,80
car,0.59134054,1447.0,253.0,1506.0,288.0,81
car,0.45499468,1454.0,252.0,1507.0,283.0,82
car,0.47899723,1459.0,250.0,1514.0,283.0,83
car,0.44586754,1663.0,212.0,1700.0,242.0,84
car,0.41748953,1462.0,249.0,1514.0,279.0,84
car,0.46132922,1464.0,248.0,1521.0,279.0,85
car,0.4662323,1466.0,247.0,1520.0,279.0,86
car,0.5049381,1474.0,246.0,1525.0,276.0,87
car,0.4001212,1662.0,205.0,1701.0,240.0,87
car,0.55457973,1474.0,245.0,1526.0,275.0,88
car,0.41779518,1477.0,247.0,1526.0,273.0,89
car,0.4008553,1663.0,203.0,1703.0,240.0,89
car,0.5747371,1481.0,242.0,1532.0,271.0,90
car,0.4340837,1664.0,202.0,1705.0,239.0,90
car,0.5183947,1484.0,242.0,1534.0,272.0,91
car,0.40479898,1666.0,201.0,1706.0,238.0,91
car,0.5236788,1489.0,242.0,1534.0,270.0,92
car,0.41919708,1665.0,200.0,1707.0,237.0,92
car,0.5754876,1490.0,240.0,1540.0,269.0,93
car,0.47995448,1492.0,239.0,1541.0,269.0,94
car,0.4746878,1494.0,239.0,1545.0,269.0,95
car,0.48050904,1497.0,239.0,1548.0,268.0,96
car,0.404706,1667.0,201.0,1708.0,234.0,96
car,0.46568584,1646.0,198.0,1708.0,235.0,97
car,0.44879436,1500.0,238.0,1548.0,268.0,97
car,0.48049808,1503.0,235.0,1551.0,266.0,98
car,0.41358948,1509.0,233.0,1552.0,265.0,100
car,0.5573602,1074.0,250.0,1158.0,303.0,103
car,0.42440224,1525.0,232.0,1568.0,259.0,106
car,0.43351555,1029.0,259.0,1125.0,313.0,107
truck,0.4185176,1012.0,262.0,1101.0,319.0,109
truck,0.4164505,933.0,272.0,1035.0,333.0,115
truck,0.57882357,913.0,280.0,1025.0,337.0,116
car,0.40959048,904.0,281.0,1011.0,343.0,117
car,0.4955101,887.0,281.0,998.0,344.0,118
car,0.49873757,871.0,284.0,983.0,350.0,119
car,0.4295826,1.0,775.0,135.0,930.0,119
car,0.6898055,2.0,750.0,218.0,933.0,120
car,0.6686425,850.0,284.0,969.0,354.0,120
car,0.47920942,835.0,290.0,955.0,359.0,121
train,0.44794083,0.0,727.0,289.0,968.0,121
car,0.50660706,816.0,292.0,939.0,366.0,122
train,0.46657562,0.0,698.0,357.0,922.0,122
car,0.89933395,0.0,675.0,422.0,870.0,123
car,0.5775826,798.0,296.0,923.0,368.0,123
car,0.8667655,66.0,652.0,477.0,836.0,124
car,0.7158966,777.0,299.0,909.0,375.0,124
car,0.88460326,146.0,629.0,522.0,811.0,125
car,0.7451947,757.0,300.0,890.0,378.0,125
car,0.8731289,214.0,606.0,575.0,777.0,126
car,0.80931973,733.0,302.0,878.0,381.0,126
car,0.87649584,282.0,594.0,623.0,753.0,127
car,0.7757826,714.0,309.0,856.0,387.0,127
car,0.8534374,341.0,571.0,665.0,721.0,128
car,0.6757145,695.0,309.0,834.0,394.0,128
car,0.86926055,404.0,552.0,706.0,703.0,129
car,0.8467498,672.0,317.0,817.0,397.0,129
car,0.8598747,454.0,537.0,740.0,673.0,130
car,0.7691932,645.0,317.0,795.0,403.0,130
car,0.8791566,500.0,520.0,778.0,667.0,131
car,0.7134092,619.0,325.0,771.0,411.0,131
car,0.86941075,548.0,510.0,811.0,648.0,132
car,0.731776,591.0,329.0,750.0,420.0,132
car,0.853848,590.0,498.0,845.0,624.0,133
car,0.45347977,561.0,333.0,729.0,426.0,133
car,0.83729553,626.0,486.0,871.0,608.0,134
car,0.8025856,533.0,340.0,705.0,435.0,134
car,0.84424925,669.0,477.0,894.0,597.0,135
car,0.83820677,502.0,344.0,680.0,440.0,135
car,0.8340893,701.0,462.0,919.0,581.0,136
car,0.747385,473.0,350.0,656.0,448.0,136
car,0.8450482,733.0,456.0,948.0,573.0,137
car,0.84083366,436.0,355.0,626.0,457.0,137
car,0.8616066,766.0,448.0,970.0,557.0,138
car,0.81204224,399.0,360.0,600.0,466.0,138
car,0.8432119,795.0,440.0,993.0,544.0,139
car,0.7940426,366.0,372.0,567.0,479.0,139
car,0.8578415,316.0,378.0,541.0,483.0,140
car,0.82913876,824.0,428.0,1016.0,532.0,140
car,0.8471956,281.0,380.0,502.0,494.0,141
car,0.7901685,847.0,420.0,1034.0,524.0,141
car,0.8356116,874.0,412.0,1047.0,510.0,142
car,0.8212218,230.0,388.0,468.0,509.0,142
car,0.8251333,184.0,393.0,431.0,523.0,143
car,0.8058448,899.0,409.0,1075.0,505.0,143
car,0.83624196,132.0,402.0,386.0,534.0,144
car,0.82565475,920.0,401.0,1087.0,493.0,144
car,0.8434839,944.0,391.0,1099.0,485.0,145
car,0.71320033,81.0,412.0,348.0,546.0,145
car,0.82448816,26.0,418.0,311.0,562.0,146
car,0.7794714,960.0,385.0,1114.0,475.0,146
car,0.8639002,0.0,432.0,257.0,583.0,147
car,0.8256912,983.0,378.0,1130.0,465.0,147
car,0.8000281,1005.0,374.0,1146.0,460.0,148
car,0.6959357,0.0,438.0,207.0,597.0,148
car,0.8590486,1018.0,368.0,1155.0,452.0,149
car,0.5121114,1.0,450.0,149.0,595.0,149
